,키워드,빈도
756,프린터,2
69,5G,2
444,시점,2
441,시세,2
740,편집,2
87,91%,2
440,시리즈,2
90,9만,2
129,강화,2
93,CEO,2
515,원가,2
730,팀장,2
727,특별,2
723,투자자들,2
114,S21울트라,2
519,위기,2
124,가지,2
127,갈등,2
758,플렉스,2
761,필름,2
763,하루,2
765,한국,2
2,1,2
480,업계,2
12,10월,2
14,11월,2
478,언급,2
795,환송,2
794,환경,2
25,18일,2
27,1년,2
495,영상,2
785,형사,2
32,2009년,2
777,헌법,2
776,허위,2
44,2심,2
463,아버지,2
460,심리,2
52,31일,2
457,실적,2
714,태블릿,2
580,전략,2
160,경신,2
706,코스피지수,2
681,최지성,2
162,경영자,2
180,과거,2
695,치열,2
414,선임,2
400,상위,2
675,최대,2
673,최고점,2
416,설립,2
152,게시물,2
149,검사,2
541,이승욱,2
524,유럽,2
684,추가,2
137,개인투자자들,2
425,소셜미디어,2
201,국면,2
202,국민,2
195,구성품,2
131,개선,2
707,쿠폰,2
536,이동,1
500,오도,1
567,재계,1
568,재벌,1
496,영업손실,1
537,이동통신,1
499,예정,1
498,예상,1
497,영업이익,1
488,역사적,1
569,재판,1
576,적자,1
538,이듬해,1
489,역할,1
490,연간,1
540,이미지,1
494,영결식,1
492,연속,1
573,저평가,1
501,오피스,1
577,전기장비,1
575,적용,1
546,이유지난해,1
491,연령대,1
543,이온,1
545,이용자,1
574,적립,1
521,유가,1
532,의지도,1
502,완성차업계,1
528,유죄,1
527,유예,1
526,유선,1
525,유리,1
514,울트라,1
552,인증,1
517,원화,1
553,인터내셔널,1
561,자율주행차,1
523,유동,1
518,웨어러블,1
559,자사,1
522,유기발광다이오드,1
557,자동차부품,1
520,위법,1
513,운영,1
512,우선주,1
511,우리나라,1
549,인공,1
579,전담,1
531,의지,1
555,입사,1
504,외부,1
505,외환,1
529,유튜브,1
564,장기적,1
562,자회사,1
550,인사,1
506,외환시장,1
507,요구,1
508,요인,1
509,요청,1
510,우량,1
544,이용권,1
0,,1
582,전망,1
583,전무,1
728,특별검사팀,1
729,특혜,1
732,파기환송,1
733,파워트레인,1
736,판매분,1
737,판사,1
738,패널,1
741,편집툴,1
743,폐해,1
744,포기,1
745,포인트,1
746,포장,1
748,폭락,1
749,폴드,1
750,표면,1
724,투자정보팀장,1
721,투자20대,1
719,통신업,1
708,퀀텀,1
698,커버,1
699,케이블,1
700,케이스,1
702,코로나바이러스,1
703,코스닥,1
704,코스닥지수,1
710,크리스천,1
718,테마주,1
711,클립,1
712,키보드,1
713,탄소,1
715,태스크포스,1
716,탭A,1
717,테마,1
751,표현,1
752,풀이,1
753,품목,1
797,환율,1
784,형량,1
786,형사1부,1
789,호주,1
790,화면,1
792,확인,1
793,확정,1
798,황성수,1
781,현지시간,1
801,회장님,1
802,회전,1
804,횡보,1
805,효과,1
807,후원,1
808,후임,1
782,현혹,1
780,현장,1
754,프로,1
768,한순간,1
755,프리미엄,1
759,피고인,1
760,피력,1
762,필수,1
766,한국동계스포츠영재센터,1
767,한국장외주식시장,1
769,한숨,1
779,현안,1
770,한컴,1
772,합병,1
773,합작,1
774,합작회사,1
775,허남권,1
778,현상,1
697,캐나다,1
696,친구,1
694,측면,1
629,중고,1
616,존재,1
617,졸업,1
620,종적,1
623,주도권,1
626,주인,1
628,준법,1
630,중심,1
610,제일모직,1
631,중요,1
632,중점,1
634,증권,1
637,증정,1
639,지난달,1
640,지속적,1
612,젠더,1
606,제거,1
643,지원실,1
594,전폭적,1
584,전선,1
587,전자업체,1
588,전작,1
590,전장부문장,1
592,전장사업팀장,1
593,전파,1
595,절감,1
605,정품,1
597,접근,1
598,정도,1
599,정명지,1
601,정신,1
602,정유라,1
604,정치,1
641,지역,1
644,지적,1
693,충전기,1
680,최저,1
672,최고경영자,1
674,최고치,1
676,최서원,1
677,최순실,1
678,최순실씨,1
679,최씨,1
683,최후진술,1
669,총수,1
685,추락,1
686,추진,1
687,출고가격,1
688,출범,1
690,출신,1
691,출원,1
670,촬영,1
668,촉구,1
645,직무,1
656,차익,1
646,직속,1
648,진술서,1
649,진원,1
650,진행,1
652,집행,1
654,징역2년,1
658,참여,1
667,초미세점,1
660,책임,1
661,책임자,1
662,철저,1
664,체결,1
665,체질,1
666,초기,1
487,역대,1
405,생산,1
485,엔트리,1
104,Mix,1
142,갤럭시S21,1
143,갤럭시Z플립,1
146,거래대금,1
147,거래일,1
148,거부,1
150,검은색,1
151,검토,1
153,격돌,1
154,격차,1
155,결과,1
156,결국,1
157,결심,1
158,결심공판,1
159,결정,1
164,경향,1
165,경험,1
167,계획,1
140,갤럭,1
139,객관,1
138,개편,1
118,USB,1
106,OLED,1
107,PC,1
108,Pro,1
111,R&D,1
112,S20,1
115,SEEZN,1
116,TF,1
119,USB-C,1
135,개인들,1
120,Wi-Fi,1
122,가능성,1
123,가전,1
126,간과,1
128,감염증,1
130,개명,1
133,개월,1
168,고등학교,1
169,고육지책,1
170,고지,1
214,급등,1
197,구체적,1
199,구형량,1
200,국격,1
204,국정농단,1
206,그간,1
209,극대화,1
213,금융,1
215,급락,1
193,구광모,1
217,기관,1
219,기록,1
223,기습,1
225,기업들,1
227,기침,1
228,기획팀,1
230,낙점,1
196,구속,1
192,구간,1
171,곰믹스,1
179,공헌,1
172,공개,1
173,공방전,1
174,공식,1
175,공여,1
176,공정거래위원회,1
177,공판,1
178,공학,1
181,과도,1
190,광원,1
182,과실,1
183,과장,1
184,과학,1
185,관계자,1
186,관여,1
187,관점,1
188,관측,1
105,NH투자증권,1
103,M&A,1
234,노트PC,1
98,LAMY,1
26,197.67,1
28,1심,1
29,1조,1
31,20.32%,1
33,2020년,1
34,203.6원,1
35,2030들,1
36,2030세대,1
38,20억,1
39,21플러스,1
40,240%,1
41,24조,1
42,25조,1
43,2배,1
45,2위,1
46,3,1
47,3.15%,1
24,180조,1
23,15.8,1
22,14조,1
10,1086.3원,1
3,1.15%,1
4,1.8%,1
5,1.88%,1
6,10.45%,1
7,10.81%,1
8,100포인트,1
9,1082.1원,1
11,10여,1
21,14일,1
13,11.01,1
15,12.70%,1
16,1234배,1
17,1285.7원,1
18,1291억,1
19,12개,1
20,12조,1
48,3.45%,1
49,3.5파이,1
50,30.75%,1
84,873.47,1
77,6월,1
78,7%,1
79,7.15%,1
80,700,1
81,7만,1
82,800,1
83,873,1
86,8조,1
75,67만,1
88,968.42,1
91,9조,1
92,AI,1
94,EDGC,1
95,FE,1
96,Gom,1
97,K-OTC,1
76,6개월,1
74,612만,1
53,35.25%,1
61,457.64,1
54,3500만,1
55,3999위안,1
56,3년,1
57,3월,1
58,3조,1
59,417.3원,1
60,44.72%,1
62,47조,1
73,60여만,1
63,4~5년,1
64,4만,1
66,50대,1
67,52.48%,1
68,52.96포인트,1
70,5세대,1
72,6.94%,1
232,내수,1
236,논란,1
484,엑세스바이오,1
356,부당,1
388,사파리,1
390,삼상전자,1
394,삼성증권,1
395,삼성측,1
396,상대,1
398,상승률,1
399,상승세,1
401,상장,1
402,상표,1
403,상황,1
404,생명,1
1,000,1
407,서울,1
408,서울고등법원,1
410,서울대,1
411,서재,1
413,선고공판,1
387,사전,1
385,사은품,1
384,사용,1
370,비교,1
360,부장,1
361,부진,1
362,부친,1
363,부탁,1
367,불만,1
368,불편,1
369,브라질,1
371,비방,1
383,사업지원TF,1
372,비율,1
373,빅텍,1
374,뺐다,1
376,사람,1
377,사례,1
380,사양,1
382,사업부문,1
415,선택,1
417,섬유,1
418,세계,1
469,애널리스트,1
455,신종,1
458,실체,1
459,실형,1
461,쏠림,1
465,아이폰7,1
467,압도적,1
468,압력,1
470,애크런대,1
453,신영자산운용,1
472,액수,1
473,양상,1
474,양해,1
475,얘기,1
479,엄벌,1
482,업황,1
483,에어팟,1
454,신임,1
452,신설,1
420,세대교체,1
433,수호,1
421,세상,1
422,세트,1
423,소봇카,1
426,소재,1
427,손실,1
428,수동적,1
432,수젠텍,1
435,스튜디오,1
451,신뢰,1
437,승마,1
438,시너지,1
445,시즌,1
446,시차,1
447,시탭,1
448,신경전,1
449,신고,1
358,부사장급,1
355,부담,1
239,뇌물공여,1
354,부근,1
269,등지,1
272,디자인,1
273,라미,1
275,레이쥔,1
277,마그나,1
279,마인드,1
280,마지막,1
281,말미,1
282,말씀,1
283,맞고발,1
286,매수세,1
288,매장,1
290,메시지,1
291,메이커,1
292,명명,1
293,명분,1
295,모니터,1
266,동영,1
265,동시,1
263,독서,1
249,당황,1
240,누적,1
241,눈물,1
242,능가,1
244,단계,1
245,단기,1
247,단절,1
248,달러,1
251,대목,1
262,도중,1
253,대북,1
254,대상,1
255,대상자,1
256,대장,1
257,대주주,1
259,대표,1
261,도전,1
297,모뎀,1
298,모바일,1
299,모방,1
343,법정,1
333,방법,1
334,방산,1
335,방안,1
336,배출량,1
339,번들,1
340,범행,1
341,법률,1
344,법치주의,1
331,반영,1
346,변호인,1
348,별세,1
349,보상,1
350,보쉬,1
351,보좌,1
352,본격적,1
353,본격화,1
332,발언,1
330,반복,1
300,모습,1
316,미전실,1
303,무선이어폰,1
304,무시,1
307,문구,1
308,물질,1
309,미11,1
314,미래차,1
315,미세,1
317,밀리,1
329,반발,1
320,박사,1
323,박영수,1
324,박종환,1
325,박차,1
326,반납,1
327,반등,1
328,반박,1
809,휘청,1
