,키워드,빈도
30,2009년,1
29,1천조,1
25,18개,1
24,17조,1
23,17개,1
22,16조,1
21,165조,1
20,150조,1
19,148조,1
18,13.5%,1
15,114조,1
36,2170조,1
14,1100여,1
13,1100개,1
12,10일,1
11,10억,1
10,10만,1
9,10나노미터,1
8,1028주,1
7,1011조,1
5,100만,1
4,100마이크로미터,1
3,100~200,1
2,1.9%,1
35,204개,1
37,21일,1
67,570개,1
53,3분,1
66,52조,1
65,50년,1
64,4개,1
62,497만,1
61,4917주,1
60,47조,1
59,46.6%,1
58,4096단계,1
57,3차원,1
56,3일,1
55,3인,1
54,3분기,1
52,3만,1
38,23개,1
51,3~4월,1
50,3D,1
49,390개,1
48,38조,1
47,37.4%,1
46,34조,1
45,3.6%,1
44,3.4%,1
43,2위,1
42,2억,1
41,27조,1
40,2500개,1
161,공장,1
164,관측,1
339,신기술,1
165,교수,1
299,설정액,1
297,설계,1
295,서비스,1
294,샤오미,1
293,생활가전,1
292,생활,1
287,상소문폰,1
285,삼성리서치,1
282,삼각,1
281,살균봇,1
280,살균,1
279,산업통상자원부,1
278,사장,1
277,사용자,1
276,사업부장,1
274,사업,1
273,사상,1
272,사물인터넷,1
271,사무실,1
268,비중,1
267,블룸버그통신,1
266,블룸버그,1
265,브랜드관,1
264,불허,1
262,부스,1
261,본부장,1
259,보름,1
303,셰프봇,1
304,소모량,1
305,소비자,1
322,스마트폰,1
338,신경,1
337,식사,1
335,시청,1
334,시제품,1
333,시점,1
331,시작,1
330,시대,1
329,시그니처,1
328,시가총액,1
326,스타트업들,1
325,스타일,1
323,스완,1
321,스마트,1
306,소자,1
320,스냅드래곤,1
319,순매도,1
318,순간들,1
317,숙명여대,1
316,수탁생산,1
313,수요,1
312,수명,1
311,쇼핑,1
310,솔루션,1
309,소화,1
308,소품,1
307,소장,1
258,보도,1
257,보관,1
255,백미,1
186,나흘간,1
204,동작,1
203,동영상,1
201,대형,1
200,대학원,1
198,대시보드,1
196,대결,1
195,대개,1
193,뉴스룸,1
190,넓이,1
189,냉장고,1
188,내비게이션,1
187,내부,1
185,나노셀,1
208,디지털,1
183,기판,1
181,기여,1
180,기업들,1
178,기억,1
177,기아차,1
175,기대감,1
174,기념,1
172,기고문,1
171,기간,1
168,국민연금,1
167,국민,1
166,구역,1
207,디자인,1
209,라스베이거스,1
254,백라이트유닛,1
232,무기물,1
252,배우,1
251,방안,1
249,방법,1
247,발표회,1
246,반전,1
245,반복적,1
244,반도체업계,1
242,박형세,1
241,박스,1
235,문형남,1
234,묶음,1
233,무선청소기,1
231,몸집,1
210,라이프,1
229,모양,1
226,명암비,1
225,메르세데스벤츠,1
224,먼지통,1
221,마케팅,1
219,마리,1
217,롤러블폰,1
216,롤러블,1
215,로컬디밍,1
213,로버트,1
212,라인업,1
211,라인,1
582,흰색,1
