,키워드,빈도
235,대상,3
146,과거,3
558,운영체제,3
85,가격,3
892,해석,3
890,합의,3
887,할인쿠폰,3
73,LG화학,3
76,QLED,3
883,한국,3
458,숙박,3
83,iOS,3
86,가능,3
414,설계,3
354,비스포크,3
89,가입,3
91,가족,3
99,강조,3
100,개념,3
871,프로모션,3
104,갤싱어,3
105,거래량,3
411,선착순,3
672,전국,3
108,건조기,3
924,홈페이지,3
677,전망,3
440,소진,3
12,16kg,3
934,활용,3
15,1명,3
679,전문가,3
930,확장,3
929,확인,3
30,21kg,3
899,향상,3
446,수량,3
915,협약,3
426,성황리,3
422,성사,3
421,성배,3
602,이사회,3
573,위탁생산,3
47,50명,3
393,새해,3
491,안전,3
868,포함,3
863,페이지,3
847,트레이닝,3
850,특급,3
851,특별,3
544,완성차,3
166,구애,3
167,구조,3
622,인정,3
369,사업자등록증명원,3
539,온라인,3
553,용품,3
123,경품,3
855,파트너,3
385,상승,3
355,비율,3
110,검토,3
111,격려,3
390,상태,3
724,주목,3
150,관심,3
444,속도,2
468,시가,2
368,사업,2
307,미팅,2
306,미래에셋대우,2
423,성장,2
487,아이덴티티,2
361,사건,2
464,스플레이,2
437,소비자,2
678,전문,2
682,전자,2
721,주도주,2
681,전용,2
303,미래,2
489,안드로이드,2
362,사람,2
438,소비자들,2
365,사실,2
690,절반,2
715,종가,2
688,전향적,2
741,증권사,2
332,본질,2
656,자율주행차,2
398,생태계,2
399,서드포인트,2
333,볼보,2
706,제조업,2
668,적극,2
382,삼성전기,2
319,배당주펀드,2
380,삼성디,2
711,조기,2
456,수탁생산,2
375,산업,2
697,정의선,2
455,수탁,2
483,아마존,2
713,조직,2
409,선점,2
338,부족,2
484,아모레퍼시픽,2
463,스완,2
328,보장,2
372,사임,2
450,수요,2
353,비교,2
590,의견,2
545,완전,2
181,근본적,2
869,폭스콘,2
555,우선,2
113,결과,2
116,결정,2
120,경쟁,2
861,펀드,2
126,계열사,2
129,고객들,2
131,고민,2
856,판단,2
137,공급,2
138,공동,2
139,공산,2
549,요구,2
148,과시,2
547,외부,2
845,투자자,2
156,교섭,2
159,구도,2
160,구독,2
839,토종,2
541,완결,2
173,귀재,2
174,규모,2
179,근로,2
870,풀옵션,2
102,개인,2
872,프로세서,2
908,현대차우,2
938,회의,2
6,1000명,2
937,회사들,2
10,14일,2
587,육박,2
585,유튜브,2
931,확정,2
582,유지,2
38,30%,2
910,현상,2
576,유리,2
46,50%,2
874,프리미엄,2
571,위원,2
55,70~80%,2
60,90%,2
61,AI,2
63,Apple,2
64,CEO,2
608,이익,2
561,운용사들,2
878,하락,2
92,가지,2
94,가치주,2
828,탄생,2
442,소프트,2
185,금요일,2
242,대표적,2
818,코스피,2
526,연구개발,2
786,최고기술책임자,2
236,대안,2
212,노하우,2
523,연결,2
781,총액,2
273,마크,2
810,친화,2
800,출범,2
267,리스크,2
218,다수,2
520,역량,2
222,단순,2
505,언택트,2
227,단체,2
255,디바이스,2
795,추구,2
248,독자,2
186,금융,2
188,급등,2
763,차량,2
291,모빌리티,2
764,차원,2
193,기업들,2
648,자산운용사들,2
283,머스크,2
532,영향,2
279,매출,2
254,등장,2
806,취임,2
639,자기,1
606,이엠시,1
654,자율주행기술,1
671,전격,1
604,이쉬라크,1
600,이베이,1
641,자동차업계,1
603,이상징후,1
642,자동차회사,1
609,이재용,1
675,전략기획,1
644,자립,1
599,이미지,1
598,이듬해,1
676,전략적,1
597,이동,1
645,자본,1
595,의존,1
594,의장,1
646,자사,1
592,의문,1
670,적정,1
614,이해관계,1
610,이직,1
611,이창완,1
630,일반적,1
629,일반,1
620,인사이트,1
650,자신,1
659,자치,1
628,일론,1
660,작년초,1
665,저널,1
627,일렉트릭,1
623,인증,1
664,재무통,1
663,재무,1
661,장담,1
624,인터넷,1
625,인터뷰,1
618,인사,1
631,일본,1
633,임시,1
637,자극,1
669,적용,1
612,이틀,1
638,자금,1
613,이틀만,1
662,장악,1
655,자율주행시스템,1
636,자국,1
617,인력,1
667,저스티파이,1
634,입사,1
666,저변,1
615,인기,1
658,자체칩,1
616,인기리,1
649,자세,1
0,,1
680,전반,1
865,폐기,1
834,테크,1
835,테크놀러지,1
836,텐센트,1
837,토대,1
838,토론,1
840,톱클래스,1
841,통상적,1
842,통째,1
843,통합,1
846,투자자들,1
848,트렌드,1
852,티에스엠시,1
853,팀장,1
858,판촉행사,1
859,패권,1
833,테이킹,1
831,택시,1
829,탈피,1
817,코스트,1
808,치임,1
811,친화적,1
812,캠퍼스,1
814,컨셉,1
815,컬럼,1
816,컴퓨팅,1
819,코스피지수,1
827,타임오프,1
820,콘텐츠,1
821,퀄컴,1
822,크로소프트,1
823,큰손들,1
824,클라우드,1
826,타이탄,1
860,패착,1
867,포진,1
804,충남,1
873,프로젝트,1
907,현대차그룹,1
909,현명,1
911,현지시각,1
914,협상설,1
917,협의,1
918,형성,1
921,호평,1
923,혼자,1
927,확률,1
928,확산,1
932,환매,1
933,활동,1
935,회견,1
940,획기적,1
941,흐름,1
906,현대차3우,1
905,현대차2우,1
902,혁신적,1
886,할인율,1
876,하드,1
877,하드웨어,1
879,하락폭,1
880,하청,1
882,한경닷컴,1
884,한국노총,1
888,함구,1
900,헤지펀드,1
889,합류,1
891,항목,1
893,해소,1
894,해외,1
896,행동주,1
898,행사기간,1
805,취업규칙,1
803,충격,1
683,전자계열사,1
744,지난달,1
717,종목들,1
719,주가수익비율,1
720,주도,1
722,주력,1
723,주말,1
725,주목우선주,1
726,주제,1
728,주주가치,1
729,주주들,1
730,주주총회,1
731,주주친화정책,1
733,주행차,1
737,중심주의,1
739,증가,1
740,증권,1
714,조회,1
712,조인트벤처,1
708,제한,1
692,접근,1
684,전장,1
685,전통,1
686,전통적,1
687,전파,1
689,전환,1
691,점유,1
693,정기적,1
705,제조능력,1
695,정보통신,1
696,정식,1
698,정책,1
699,정황,1
701,제너럴,1
703,제작사,1
742,증설,1
745,지난주,1
801,출시,1
748,지리차,1
775,체험,1
776,초기단계,1
777,초대형,1
778,초점,1
779,촉구,1
780,총괄,1
782,최강,1
785,최고급,1
787,최고재무책임자,1
789,최신,1
791,최종,1
792,최종안,1
793,최준철,1
798,추후,1
799,출발,1
774,체제,1
773,체결식,1
771,청산,1
757,지향,1
749,지분,1
750,지식,1
751,지연,1
753,지위,1
755,지칭,1
756,지표,1
758,직원,1
770,청바지,1
759,직장,1
591,의결권,1
762,질문,1
766,참석,1
768,책임자,1
769,철학,1
760,진단,1
471,시리즈,1
588,응답,1
198,김범동,1
176,그룹,1
177,그중,1
178,근거,1
180,근로조건,1
187,금융사,1
189,급증,1
190,긍정적,1
194,기업문화,1
199,김정란,1
172,군데,1
200,껍데기,1
201,나머지,1
202,난리,1
203,난제,1
204,남양연구소,1
207,넥스트,1
208,년간,1
213,논란,1
175,규범,1
171,국민펀드,1
215,뇌피셜,1
152,관여,1
141,공식,1
142,공식화,1
143,공언,1
144,공장,1
145,공정,1
147,과반,1
149,관계자,1
151,관심사,1
153,관찰,1
170,국면,1
154,관철,1
155,괴리,1
161,구독자,1
163,구매인증,1
164,구성,1
165,구세대,1
168,구체,1
169,구체적,1
214,논의,1
216,뉴스레터,1
136,공개적,1
266,리서치,1
256,디스카운트,1
257,디자인,1
260,레거시,1
261,레벨,1
262,레퍼런스카,1
263,로보틱스,1
264,류영호,1
265,리더십,1
268,리츠,1
252,돌파,1
269,마감,1
270,마니,1
272,마이,1
275,맞춤,1
276,맞춤형,1
277,매력,1
280,맨손,1
281,머니,1
253,동영상,1
251,돌입,1
217,능력,1
230,단협,1
219,단계,1
220,단기,1
221,단독,1
223,단순하청,1
224,단어,1
225,단절,1
226,단점,1
229,단체협약안,1
231,당사자,1
250,독점,1
232,대로,1
237,대우,1
239,대중,1
241,대표작,1
245,도모,1
246,도시,1
247,도움,1
249,독자생존,1
140,공시,1
134,골드러시,1
284,메리트,1
39,30년,1
29,2024년,1
31,2개,1
32,2년,1
33,2만,1
34,2시간,1
35,2조,1
36,3.,1
37,3.28%,1
40,3~4년,1
27,2019년,1
41,40~50%,1
42,43%,1
43,48%,1
44,4부,1
45,4조,1
48,50조,1
49,5년,1
50,5월,1
28,2021년,1
26,2015년,1
52,60조,1
14,1년,1
2,0.83%,1
3,000명,1
4,1,1
5,1.,1
8,11조,1
9,13일,1
11,15일,1
13,18살,1
16,1월,1
25,2014년,1
17,1위,1
18,1일,1
19,1조,1
20,2.,1
21,20%,1
22,2009년,1
23,2010년,1
24,2012년,1
51,60%,1
53,6개월,1
133,고유,1
112,견제,1
96,각자,1
97,강대국들,1
98,강세,1
101,개별,1
103,개척,1
106,거점,1
107,걱정거리,1
109,검색,1
115,결단,1
88,가속화,1
118,경영권,1
121,경쟁력,1
122,경질,1
124,경향,1
125,계약,1
127,계획,1
130,고급,1
132,고위임원,1
95,가치주펀드,1
84,safe,1
54,7%씩,1
68,ETF,1
56,70년대,1
57,800조,1
58,82%,1
59,88%,1
62,AI프로젝트,1
65,CFO,1
66,CTO,1
67,EMC,1
69,GM,1
82,https://page.stibee.com/subscriptions/80905/NUrl,1
70,IT업체,1
71,Inside,1
72,LG전자,1
75,Powered,1
77,REITs,1
78,TSMC,1
80,VIP,1
81,VM,1
282,머리,1
286,며칠,1
586,유한양행,1
497,앱티브,1
481,실제,1
482,실행,1
485,아무것,1
486,아산,1
490,안드로이드폰,1
492,안정,1
493,애널리스트,1
494,애널리스트들,1
498,약속,1
479,실리,1
499,약진,1
500,양재동,1
502,어플리케이션,1
504,언론,1
506,얼마,1
510,에이엠디,1
511,에프앤가이드,1
512,엑스,1
480,실속,1
478,신화,1
515,엔지니어링,1
457,수탁제조사,1
441,소통,1
445,수도,1
447,수모,1
448,수반,1
449,수소차,1
451,수장,1
453,수직,1
454,수치,1
459,순환매,1
475,시험운행,1
460,스마트,1
461,스마트머니,1
465,승리,1
466,승용,1
467,승용차,1
469,시간,1
1,0.25%,1
474,시총,1
514,엔지니어,1
517,여건,1
435,셈법,1
572,위원장,1
563,원어치,1
564,원칙,1
565,월드,1
566,월스트리트,1
567,월스트리트저널,1
568,월요일,1
569,웨어,1
570,위기,1
574,윈도,1
559,운용,1
575,유동성,1
577,유망,1
578,유명,1
579,유선생님,1
580,유일,1
581,유입,1
583,유추,1
584,유출,1
562,운전,1
557,운영시스템,1
518,여관,1
535,예정,1
521,역사,1
522,연간,1
524,연계,1
525,연관,1
527,연금,1
528,연봉,1
529,연장선,1
530,염두,1
536,오마,1
554,우군,1
538,오해,1
540,옵션,1
543,완성도,1
546,완판,1
548,외형적,1
550,요청,1
551,욕구,1
552,용인,1
436,소망,1
434,센터장,1
287,며칠간,1
339,부침,1
326,보도,1
327,보유,1
330,보합,1
331,복수,1
334,부가가치,1
335,부과,1
336,부사장,1
337,부여,1
340,부품공급,1
320,배분,1
341,부품업체,1
342,부회장,1
343,분기점,1
344,분만,1
346,불가능,1
347,불리,1
349,브이엠,1
350,브이엠웨어,1
324,변수,1
318,배당,1
356,비중,1
298,무게,1
288,면제,1
289,모기업,1
292,모빌리티서비스,1
293,모셔널,1
294,모습,1
295,모태,1
296,목요일,1
297,목적,1
299,무산,1
316,방안,1
300,문책,1
302,미디어텍,1
304,미래에셋,1
305,미래에셋금융그룹,1
308,밀림,1
313,반응,1
314,발끝,1
315,방식,1
352,블룸버그,1
357,비즈니스,1
431,세이프,1
416,성격,1
404,서울,1
405,서철수,1
406,서한,1
407,선언,1
408,선임,1
410,선제,1
412,선택,1
413,선호,1
417,성공,1
402,서부,1
418,성과,1
419,성능,1
420,성명,1
424,성장기,1
425,성장주,1
428,세계시장,1
429,세대,1
430,세상,1
403,서비스,1
401,서버,1
358,비행체,1
374,사항,1
359,빅뉴스,1
360,빅테크,1
364,사례,1
366,사실상,1
367,사실일겁,1
370,사용자,1
371,사이,1
373,사측,1
376,산적,1
400,서로,1
377,산하,1
384,상대,1
386,상승세,1
387,상승폭,1
388,상위,1
389,상장지수펀드,1
391,상호,1
395,생동감,1
942,흡수,1
