,키워드,빈도
36,엘지트윈타워,4
34,엘지,3
38,요구,3
20,불매,3
39,운동,3
15,돌입,2
11,노동자들,2
28,승계,2
1,건물,2
45,청소,2
30,시작,2
10,노동자,2
46,청소노동자들,2
50,해결,2
4,고용,2
5,고용승계,2
6,공대위,2
41,입장,1
40,위원회,1
47,파업,1
48,하청,1
42,제품,1
37,여의도,1
31,압력,1
35,엘지그룹,1
43,지수아이앤씨,1
49,하청업체,1
33,에스엔아이코퍼레이션,1
44,집단,1
32,업체,1
0,4일,1
26,선언,1
29,시민,1
27,소속,1
2,계약,1
3,계열사,1
7,공동,1
8,관리,1
9,노동,1
12,노숙,1
13,농성,1
14,대책,1
16,로비,1
17,마무리,1
18,보장,1
19,불가능,1
21,사태,1
22,사회,1
23,사회단체,1
24,상태,1
25,서울,1
51,해고,1
