,키워드,빈도
1018,현대차증권,2
395,단체,2
1024,현지시간,2
945,투어,2
936,테이크,2
1034,확대,2
928,키움증권,2
925,크기,2
639,시점,2
460,모드,2
583,설명,2
552,상상,2
725,월급,2
712,요인,2
704,온라인,2
703,오프라인,2
701,예정,2
696,예외,2
693,영업,2
566,생산공장,2
570,생태,2
684,연관,2
581,선제,2
680,여부,2
586,성장,2
461,모바일,2
667,억제,2
666,얘기,2
591,센서,2
663,야간,2
593,센터장,2
594,셀트리온,2
653,쑤저우,2
595,셰어,2
601,소프트웨어,2
604,손해,2
651,싱글,2
610,수익,2
646,신호,2
732,유가,2
744,이동,2
750,이지현,2
752,인기,2
462,모바일게임,2
464,목표주가,2
832,좌측,2
617,순위,2
819,제외,2
474,미래,2
817,정책,2
814,정식,2
482,반등,2
809,정리,2
485,방법,2
489,방침,2
799,전일,2
796,전세기,2
795,전면,2
784,저조,2
783,저장,2
500,법인,2
517,부진,2
767,자랑,2
518,부탁,2
759,일반적,2
527,비교,2
530,비자,2
757,인치,2
531,비중,2
533,사건들,2
658,안드로이드,2
0,,2
253,갤럭시S20,2
125,47,2
79,23일,2
206,Quick,2
80,24일,2
233,가치,2
242,강남,2
93,2월,2
297,공유,2
236,간접적,2
49,16일,2
116,3월,2
210,S5e,2
96,2차,2
162,800원,2
126,48,2
16,1.1%,2
291,공개,2
239,감시,2
216,Share,2
84,25일,2
194,LTE,2
110,325원,2
69,2.24%,2
169,90.56,2
139,55%,2
204,PD,2
167,9,2
265,결정,2
147,6.21%,2
308,광학,2
266,경기,2
55,188만,2
203,PC,2
189,LG,2
285,고요,2
820,제작,1
813,정상화,1
812,정상적,1
91,2배,1
818,제약14이마트,1
92,2셀트리온,1
815,정유,1
816,정지,1
313,교수님,1
94,2월말,1
102,3.69%,1
791,전기전자업종,1
792,전략,1
793,전례,1
105,3.95%,1
104,3.92,1
103,3.73%,1
797,전세기편,1
798,전용,1
101,3.5,1
95,2주,1
100,3.43%,1
99,3.03,1
803,전향적,1
804,전환,1
805,절차,1
98,3.00%,1
821,제조,1
97,3,1
807,점유,1
827,조정국면,1
822,제조업,1
75,20일,1
846,준법감시위,1
77,22일,1
848,중국인,1
849,중국주식,1
850,중국중식,1
851,중남미,1
76,20현대엘리베이,1
854,중요,1
823,제품,1
855,중점적,1
856,증가,1
857,증권17삼성물산,1
74,20%,1
73,2.82,1
72,2.59%,1
861,지난달,1
78,23.81,1
844,주춤,1
842,주장,1
81,25%,1
90,2~3배,1
825,조성근,1
89,290여,1
789,전격,1
88,290명,1
87,27일,1
86,279달러,1
831,종합반도체,1
83,256GB,1
834,주도,1
835,주목,1
836,주사,1
837,주시,1
82,25.5,1
839,주식비중,1
106,30%,1
781,재택근무,1
788,적정주가,1
132,5.56%,1
131,5,1
719,운영체제,1
130,4차,1
721,워런,1
722,원대,1
723,원어치,1
724,원자재,1
129,4월,1
128,4만,1
727,위기감,1
728,위원장,1
729,위원회,1
730,위축,1
731,위험회피,1
733,유기발광다이오드,1
734,유능,1
735,유동,1
736,유동성,1
737,유사,1
717,우시,1
715,우량주,1
739,유효,1
714,용량,1
142,5대한항공,1
140,5G,1
697,예외조항,1
698,예의,1
699,예의주시,1
700,예전,1
138,524,1
702,오디오,1
136,5000mAh,1
135,50%,1
705,온스,1
706,완벽,1
707,완성,1
134,5.80%,1
709,외신,1
710,외환,1
711,외환위기,1
133,5.76%,1
713,요지,1
738,유튜브,1
741,의미,1
787,적자,1
765,자동,1
115,3분,1
114,3GB,1
769,자산비율,1
113,36%,1
112,34만,1
772,작용,1
773,잠망경,1
774,잠정,1
775,장기,1
111,32GB,1
777,장착,1
778,재가동,1
779,재개,1
780,재정,1
863,지속적,1
782,재테크,1
109,30일,1
108,30만,1
107,3000명,1
766,자동차,1
764,자국,1
742,의사결정,1
762,일환,1
743,이날,1
124,400주,1
745,이리츠코크렙,1
123,400만,1
747,이용,1
122,400,1
749,이재용,1
121,40%,1
751,인공지능,1
120,4.62%,1
753,인도주의,1
119,4.34,1
755,인사,1
756,인사들,1
118,4.29,1
758,인플레,1
117,3카카오,1
760,일시,1
761,일정,1
71,2.58%,1
871,직원들,1
70,2.27,1
981,필수적,1
983,하나금융지주등,1
984,하늘길,1
985,하드웨어,1
25,1.75%,1
987,하모니,1
988,하이브리드,1
989,하이센스,1
24,1.5배,1
991,하향폭,1
992,한경닷컴,1
993,한경로보뉴스,1
994,한계,1
23,1.52%,1
996,한국경제신문,1
22,1.37,1
998,한국투자증권,1
21,1.36,1
1000,한진칼,1
20,1.33인치,1
982,필터,1
26,1.76%,1
35,11.32%,1
979,피해자,1
960,판매법인,1
961,펀드,1
962,펜타,1
963,편의점,1
964,편입,1
965,편집,1
33,10년,1
967,폐쇄,1
968,포트폴리오,1
32,10개,1
30,107만,1
971,품질부서,1
972,프랑스,1
29,10.1,1
974,프로세서,1
975,플래그십,1
28,10%,1
27,1.81%,1
978,피사체,1
1002,항공사,1
1003,해결,1
19,1.2배,1
1005,해고노동자,1
1029,화상,1
11,0.96,1
10,0.95,1
1032,화장품,1
1033,화학,1
9,0.91,1
8,0.83,1
7,0.82%,1
1037,확정,1
6,0.70,1
1039,환경,1
5,0.67,1
1041,환자,1
1042,활동,1
1043,활용,1
4,0.48%,1
3,0.42%,1
2,0.28%,1
1047,효과,1
1028,화면,1
1027,호소,1
1026,협의회,1
1015,현금,1
1006,해상도,1
1007,해외,1
18,1.28인치,1
17,1.12,1
1010,허가,1
1012,허용,1
1013,헤드폰,1
1014,헷지,1
1016,현대모비스,1
1025,협의,1
1017,현대차,1
15,1.05%,1
1019,현장,1
1020,현존,1
14,1.02,1
1022,현지법인,1
1023,현지시각,1
13,0시,1
34,10한화생명,1
957,파일,1
866,지인,1
888,촉구,1
890,촬영,1
63,1분기,1
892,최고,1
62,1배,1
61,1등주,1
895,최신,1
896,최악,1
60,1년,1
59,19S,1
899,추적,1
900,추천,1
901,축소,1
902,춘제,1
58,1985년,1
57,1920x1200,1
905,취약점,1
906,측정,1
907,친구,1
56,18하나,1
64,1억,1
887,초광각,1
956,파악,1
886,초과공급현상,1
867,지평,1
868,지표,1
869,직영,1
68,2.24,1
692,영사관,1
872,진입,1
66,1주일,1
874,집코노미,1
875,차량,1
876,차례,1
877,차세대,1
878,차이,1
879,차질,1
880,창홍,1
881,채권,1
65,1조,1
883,철탑,1
884,체류,1
885,초과공급,1
909,칭다오,1
910,카드,1
912,카오,1
913,카카오,1
937,텐진,1
938,톈진,1
939,통계,1
940,통신,1
941,통신사,1
942,통제,1
943,통화,1
944,통화승수,1
42,1399유로,1
41,134만,1
40,13.40%,1
39,128GB,1
38,1280x800,1
950,투쟁,1
37,11테러,1
952,특징,1
36,11~12월,1
954,파견자,1
955,파리,1
43,13JW중외제약,1
44,13NAVER,1
934,테러,1
923,쿼드,1
54,187,1
915,코너,1
53,18.43%,1
52,17.12%,1
51,17%,1
919,코로나바이러스,1
50,16한국,1
922,콩카,1
924,쿼리인프라,1
45,14CJ,1
48,15맥,1
926,크롭,1
927,클린뷰,1
47,159만,1
929,타격,1
930,타국,1
931,타이밍,1
46,15000원,1
143,5세대,1
681,여파,1
691,열풍,1
255,갤럭시탭,1
432,라인별,1
433,랠리,1
263,격리,1
262,건재,1
436,렌즈,1
261,건설부동산부장,1
260,건설,1
439,리서치센터장,1
440,리처드,1
441,리츠,1
259,건강기능식품,1
443,마셜K,1
444,마이,1
445,마이크로,1
446,마켓,1
447,만남,1
258,거류,1
256,거래,1
450,망원,1
264,결성,1
430,라이브,1
428,디스,1
416,데이터,1
408,대중국,1
409,대책,1
410,대체,1
411,대표,1
412,대표주가,1
413,대한항공,1
414,대항마,1
415,대화,1
417,뎁스비전,1
426,드래곤,1
418,돈이죠,1
419,돌파,1
420,동동,1
421,동력,1
422,동영,1
268,경량화,1
424,동향,1
267,경기침체,1
451,매매내역,1
254,갤럭시S20울트라,1
690,연장,1
454,맥락,1
480,박유악,1
237,감소,1
235,각국,1
234,각광,1
486,방송과엔터테인먼트15,1
487,방식,1
488,방위,1
230,가입,1
490,방향미디어,1
229,가슴,1
492,배제,1
225,가계,1
494,버라이즌,1
495,버전,1
496,버튼,1
497,버핏,1
498,번째,1
499,법무,1
223,View,1
479,바이오시밀러,1
238,감소세,1
477,밀리암페어시,1
244,강남역,1
455,메모리,1
456,메인,1
249,개시,1
248,개미들,1
247,개미,1
246,강화,1
245,강의,1
463,목표주,1
465,목표치,1
476,미탑재,1
466,무선,1
467,무역,1
469,뮤직,1
240,감시위,1
471,미국산업생산,1
472,미국채,1
473,미니,1
475,미지수,1
269,경상수지,1
270,경신,1
405,대사관,1
271,경영,1
300,과천철거민대책위,1
339,금융업,1
340,금융위기,1
341,금융자산,1
342,금융지주,1
299,공지,1
345,급락,1
346,긍정적,1
295,공매,1
294,공략,1
293,공동,1
350,기대감,1
292,공급망,1
352,기린,1
353,기본,1
355,기술직,1
356,기습,1
357,기습적,1
290,골드만삭스,1
301,과학기술,1
336,금강산,1
303,관계자들,1
324,국채,1
311,교류,1
316,구동,1
317,구성,1
306,광각,1
320,국가,1
321,국가별,1
305,관점,1
323,국제유가,1
325,권도현,1
334,금ETF,1
326,권유,1
327,규모,1
328,규제,1
329,그동안,1
330,그땐,1
331,극도,1
332,근심,1
304,관광,1
289,고점,1
360,기업인,1
361,기준,1
394,단위,1
282,고객사들,1
281,고객사,1
388,노트북,1
280,계획,1
390,누적,1
391,뉴스룸,1
392,닛케이아시안리뷰,1
279,경제지표들,1
277,경제성장률,1
384,내장,1
276,경제변수들,1
397,달러가치,1
275,경제변수,1
399,달새,1
274,경제무역,1
272,경쟁,1
402,대공황,1
403,대규모,1
385,노근창,1
383,내수주,1
288,고위,1
371,나라,1
363,기획,1
287,고용량,1
286,고용,1
366,김용희,1
367,김용희씨,1
368,김윤화,1
369,김인별,1
370,김지,1
372,나라들,1
283,고공농성,1
373,나머지,1
375,난도,1
376,날짜주가등락률,1
377,남동부,1
378,내년,1
379,내달,1
380,내부,1
284,고심,1
501,베어,1
502,베트남,1
503,변경,1
599,소액투자,1
171,999유로,1
624,스카이워스,1
625,스타일러스,1
626,스토어,1
627,스트리밍,1
170,90Hz,1
629,스피커,1
630,시각,1
631,시간,1
632,시대,1
634,시민,1
635,시세차익,1
636,시안,1
168,9.20%,1
166,8카,1
640,시행,1
641,신경,1
642,신고가,1
165,8K,1
622,스냅드래곤865,1
621,스냅,1
620,순차적,1
176,CGV,1
179,DB금융,1
602,속도,1
603,손실,1
178,Crop,1
605,수급,1
606,수단,1
177,Clean,1
608,수수료,1
175,CE,1
619,순위종목명수량주,1
173,AI,1
612,수준,1
613,수출,1
614,수치,1
615,수확,1
616,순서,1
172,9SK이노베이션,1
618,순위종목명금액주가,1
644,신청,1
645,신탁,1
164,8GB,1
146,6.1인치,1
149,6.43,1
672,업무,1
148,6.30%,1
674,업체,1
675,에프앤가이드,1
676,엑시노스,1
677,엑시노스990,1
678,엔씨소프트,1
314,구교형,1
150,6.90%,1
682,여행,1
683,역대,1
145,5일,1
685,연구원,1
144,5월,1
687,연락처,1
688,연비개선,1
689,연일,1
670,업그레이드,1
668,언론보도,1
647,실물,1
157,799유로,1
648,실물경제,1
163,850원,1
160,8.0,1
652,싱글테이크,1
159,7아모레퍼시픽,1
654,아마조나스,1
655,아이폰,1
656,아이폰12,1
156,7.4,1
151,69배,1
659,안정,1
660,암탉,1
661,암환우모임,1
155,6월,1
153,6곳,1
664,야간모드,1
665,약세,1
152,6NAVER,1
600,소재,1
598,소비,1
222,ToF,1
597,소매판매,1
217,S펜,1
528,비상등,1
529,비유,1
214,SK이노베이션,1
532,비철금속12롯데케미칼,1
213,SDI,1
212,SD,1
535,사업,1
536,사이,1
537,사정,1
211,S6,1
209,S20,1
541,산업,1
542,산책로,1
208,S10,1
544,삼성SDI,1
545,삼성그룹,1
207,RAM,1
547,삼성중공업피해협력사,1
526,블루투스,1
525,브랜드,1
1,0.14%,1
513,부가세,1
505,변수,1
506,변화,1
507,보관,1
508,보급,1
509,보유,1
510,보험사,1
511,복귀,1
512,복수,1
514,부동산,1
523,붕괴,1
515,부장,1
516,부정적,1
221,TV제조업체,1
219,TF5,1
519,부품,1
520,부회장,1
218,T&G,1
522,불가능,1
549,삼성해고노동자고공농성공대위,1
550,삼성해고자복직투쟁위,1
551,상반기,1
587,성장성,1
577,서비스업,1
579,선명,1
580,선명도,1
192,LG디스플레이측,1
582,선제조치,1
190,LGD,1
584,성공,1
188,KT&G,1
186,KB증권,1
575,서비스,1
589,세계적,1
590,섹터1삼성전자,1
185,JW중외제약,1
184,JP모건,1
183,IM,1
182,GDP,1
180,ETF,1
596,소개,1
576,서비스4삼성,1
574,서대문구,1
205,POSCO,1
563,생명보험11고려아연,1
554,상승추세,1
555,상승폭,1
557,상장사,1
558,상징,1
559,상태,1
560,상파올루주,1
202,PBR,1
201,P40프로,1
199,Oil,1
573,샤오미,1
565,생산거점,1
196,Music,1
567,생산라인,1
568,생산법인,1
569,생산시설,1
195,M2통화량,1
571,생태계,1
572,생활,1
1048,휴대폰,1
