,키워드,빈도
242,삼성전자,31
99,갤럭시,23
282,스마트폰,20
311,애플,18
240,삼성,18
117,공개,17
77,TV,17
304,아이폰,15
291,시리즈,15
66,LED,15
513,화웨이,14
293,시장,14
452,출시,13
409,준법,10
390,전작,9
384,전망,9
480,판매,8
470,탑재,8
346,울트라,8
58,CES,8
348,위원장,8
391,점유,7
334,영상,7
431,차지,7
204,미니,7
138,글로벌,6
75,SA,6
481,판매량,6
30,2위,6
203,미국,6
416,중국,5
184,마이크,5
392,점유율,5
102,갤럭시S21,5
295,신제품,5
76,S펜,5
67,LG,5
353,유출,5
74,S21,5
424,지원,5
262,세계,5
503,행사,5
455,출하,5
512,화면,5
459,카메라,5
22,1위,5
306,아이폰12,4
196,무선,4
339,온라인,4
477,티저,4
225,부회장,4
145,기준,4
321,업체,4
365,인스타뷰,4
90,감시위,4
320,업계,4
180,디스플레이,4
59,CES2021,4
42,5G,4
249,색상,4
411,준법감시위,4
190,모델,4
181,디자인,4
404,조사,4
36,3위,4
492,프로,4
115,계획,3
336,예상,3
494,프리미엄,3
484,팬텀,3
340,와이파이,3
319,언팩,3
510,호조,3
508,형태,3
243,상반기,3
120,공식,3
275,수준,3
125,관심,3
485,퍼스트룩,3
380,적용,3
68,LG전자,3
402,제품,3
520,회사,3
194,모습,3
444,최대,3
440,초대장,3
65,LCD,3
29,2억,3
208,바이올렛,3
354,유튜브,3
465,코로나19,3
420,지난달,3
164,대비,3
349,위원회,3
1,100만,2
266,소자,2
252,생산,2
261,성역,2
260,성능,2
259,설명,2
166,대표,2
267,소통,2
257,샤오미,2
268,소폭,2
183,리서치,2
245,상태,2
220,별도,2
515,확산,2
514,확대,2
238,사진,2
236,사용,2
209,발광다이오드,2
233,사건,2
213,배터리,2
214,백라이트,2
221,보관,2
215,버즈,2
219,변화,2
435,채널,2
271,송년사,2
161,달만,2
469,크기,2
467,퀀텀닷,2
466,코로나바이러스,2
359,이달,2
361,이어폰,2
460,카운터,2
366,인치,2
370,일정도,2
385,전면,2
456,출하량,2
451,출범,2
395,정보,2
401,제재,2
410,준법감시,2
412,준법감시제도,2
437,첫해,2
427,집콕족,2
472,통신,2
338,오포,2
273,수비드,2
337,오븐,2
279,순위,2
499,한국,2
284,스트래티지,2
285,스펙,2
288,승계,2
497,플러스,2
296,신종,2
300,실효적,2
489,포인트,2
303,씽큐,2
308,암시,2
310,애널리틱스,2
479,파수,2
313,액정표시장치,2
314,액티브,2
329,역할,2
333,열흘,2
162,대국민,2
524,흥행,2
143,기업,2
155,뉴스룸,2
153,노트,2
86,가전,2
37,3종,2
17,19.2%,2
135,규모,2
152,노조,2
146,김지형,2
147,나노셀,2
49,6억,2
50,7960만,2
108,격차,2
12,13.9%,2
131,국가,2
16,16.8%,2
89,감시,2
14,15.1%,2
91,감염증,2
94,개선,2
112,경영,2
40,4분,2
39,4100만,2
158,다짐,2
26,29%,2
41,5230만,2
2,10분,2
27,29.2%,2
84,가량,2
106,겨냥,2
5,11.7%,2
31,3.4%,2
83,가능,2
8,12.8%,2
400,제외,1
53,98만,1
399,제어,1
398,제시,1
52,8기가바이트,1
51,800만,1
403,조기,1
397,제목,1
405,종합,1
48,6E,1
406,좌우,1
418,증가,1
425,지적,1
44,5월,1
423,지배력,1
422,지배구조,1
421,지배,1
45,6.2인치,1
419,증명,1
417,중심,1
407,주사,1
46,6.7인치,1
415,준비물,1
414,준법문화,1
413,준법경영,1
47,6.8인치,1
54,A51,1
408,주제,1
396,정준영,1
160,단위,1
