,키워드,빈도
625,삼성전자,65
251,TV,57
618,삼성,36
236,QLED,26
1080,판매,24
1038,코로나19,22
199,8K,21
492,모델,17
1143,화면,16
2,03월,16
769,영상,16
414,단체,15
1019,출시,15
715,시장,15
950,주총,14
86,2020년,14
334,공장,14
607,사운드,13
845,인버스,12
224,ETN,12
651,선물,12
1011,추가,12
282,강화,11
780,외국인,11
679,소비자,10
432,대비,10
495,모바일,10
217,AI,10
1098,플립,10
795,원유,10
613,사장,10
1058,톰브라운,9
705,스크린,9
365,글로벌,9
969,직원,9
374,기간,9
778,온라인,9
750,에디션,8
667,세계,8
1099,피해,8
891,전략,8
254,WTI,8
661,설명,8
946,주주,8
1152,확대,8
829,이날,8
288,갤럭시,7
466,라인업,7
887,적용,7
64,19일,7
1108,한국,7
258,가격,7
544,방지,7
535,발생,7
1154,확산,7
375,기관,7
1048,크기,7
600,사업,7
186,75,7
938,종목,7
196,85,7
632,상황,7
772,영향,7
1150,화질,7
413,단위,7
333,공매도,7
630,상위,7
527,반도체,6
857,임직원,6
188,75인치,6
868,작성,6
628,상승,6
809,유럽,6
154,55인치,6
636,생산,6
461,디스플레이,6
975,진행,6
926,제품,6
376,기기,6
1163,활용,6
1088,포함,5
956,중심,5
1140,홈페이지,5
287,개최,5
509,미국,5
337,관계자,5
952,준비,5
914,정부,5
851,인피니티,5
354,국경,5
711,시리즈,5
1156,확인,5
74,2.3,5
391,나무,5
1009,최적화,5
542,방안,5
543,방역,5
719,시청,5
1165,회사,5
820,음향,5
1047,퀀텀,5
592,사건,5
380,기사,5
152,55,5
726,실시간,5
583,브랜드,5
961,증권플러스,5
220,C-Biz봇,5
60,1940만,5
681,소비자들,5
1125,현대차,5
303,결과,5
58,18일,5
1128,현장,5
248,SK하이닉스,5
444,대한항공,5
53,17일,5
866,자체,5
263,가동,5
1111,한종희,5
242,QT950S,5
290,거래,5
463,디자인,5
469,로봇,5
458,두께,5
1122,현대모비스,5
179,7,4
571,부품,4
1044,콘텐츠,4
484,멀티뷰,4
1041,코스피,4
875,장비,4
552,베젤,4
383,기업,4
982,차원,4
369,금액,4
382,기아차,4
233,LG화학,4
886,재판,4
345,구매,4
328,공급,4
433,대상,4
240,QT800,4
1015,추첨,4
954,중국,4
864,자동차,4
894,전면,4
920,제공,4
1036,코로,4
212,99%,4
849,인치,4
396,내장,4
942,주가,4
898,전일,4
927,제품군,4
977,질문,4
1055,탭뷰,4
377,기록,4
776,예정,4
615,사태,4
714,시작,4
708,스피커,4
721,신제품,4
1066,투척,4
139,4K,4
798,위기,4
686,수량,4
696,수준,4
601,사업부장,4
1114,해상도,4
1110,한정판,4
789,웃돈,4
1146,화염병,4
614,사찰,4
700,순매도,4
631,상태,4
486,면담,3
488,명단,3
907,접속,3
905,절반,3
487,면적,3
874,장면,3
643,서울,3
687,수사,3
1003,최대,3
99,2개,3
1097,프로세서,3
241,QT95,3
104,2주,3
863,자동,3
1008,최적,3
40,13일,3
786,운영,3
955,중단,3
339,관리,3
1106,하락,3
872,장기,3
423,당첨자,3
481,매매내역,3
299,게임,3
452,동시,3
456,되팔,3
