,키워드,빈도
800,외국인,4
648,설명,4
748,안정적,4
221,LG생활건강,4
596,사업,4
312,강조,4
1028,초격차,4
11,100GB,4
689,수입,4
750,애플,4
1164,해결,4
502,매수,3
443,대상,3
257,Storage,3
1033,초반,3
906,적용,3
317,개최,3
265,Universal,3
1061,출하식,3
290,西安,3
940,제기,3
1012,차량,3
884,자사,3
33,16.5%,3
907,전기,3
304,가지,3
470,등록,3
1020,참여,3
450,대표주,3
407,기업들,3
48,1분,3
408,기여,3
237,PC,3
757,업종,3
423,낸드,3
701,스토리지,3
766,여부,3
272,embedded,3
320,거래,3
918,전자업,3
942,제작,3
917,전자,3
936,정의선,3
496,마케팅실,3
56,2.1,3
136,5GB,3
564,변호사,3
728,신종,3
1093,터치,3
838,의결,3
578,부품,3
1099,통신,3
1102,투자,3
378,구성,3
77,256GB,3
731,실적,3
1111,특별,3
1112,특징,3
140,5세대,3
609,사태,3
1089,탄산수,3
660,세탁기,3
1155,하락,3
361,공식,3
1128,평택,3
620,상반기,3
622,상승,3
93,3곳,3
117,4분,3
739,아이소,3
1151,플로리다연금,3
1149,플래시,3
645,선점,3
1144,프로,3
73,2100MB,3
1095,터치스크린,3
72,21.8%,3
200,Flash,3
685,수요,3
394,급락,3
1209,활용,3
870,일본,3
852,이사회,3
683,수석,3
336,경영자,3
207,HMX,3
192,CFO,3
343,계정,3
1068,카드,3
187,BCI,3
210,IOC,3
864,인버스,3
754,어려움,3
545,발열,3
546,발전,3
401,기금,3
513,메인,3
783,영업,3
298,가량,3
740,아이소셀,2
931,정부,2
755,언론,2
747,안전,2
434,다년간,2
411,기지,2
735,아마존,2
759,업황,2
964,주식,2
715,시대,2
414,김기영,2
420,내림세,2
730,실시간,2
381,국제,2
957,종가,2
953,조성혁,2
404,기사,2
417,나무,2
941,제소,2
435,단계,2
651,설치,2
438,답변,2
539,반등,2
581,분위기,2
579,부회장,2
840,의미,2
561,법인,2
556,배터리,2
857,이통통신,2
674,소스,2
686,수원,2
532,미투,2
873,임의,2
523,물류,2
518,모토로라,2
880,자동차,2
516,모바일게임,2
834,율촌,2
585,브랜드,2
829,유일,2
670,소비자들,2
822,위축,2
601,사외이사,2
820,위상,2
664,소개,2
605,사이,2
613,삼성물산,2
614,삼성바이오로직스,2
814,원판,2
813,원자재,2
655,성명,2
630,상품,2
632,생산중,2
803,요청,2
514,모델,2
881,자랑,2
928,정보,2
706,스포츠,2
469,등락률,2
700,스크린,2
460,독립,2
459,도쿄올림픽,2
913,전무,2
916,전일,2
708,슬로건,2
885,자신,2
922,전환,2
924,점유율,2
925,접점,2
926,정기,2
927,정도,2
709,슬림,2
905,적극,2
473,디자인,2
475,라스베이거스,2
770,연결,2
902,저가,2
771,연관,2
694,순위,2
484,로봇,2
488,마스코트,2
895,장치,2
491,마이크,2
894,장착,2
649,설비,2
498,만점,2
889,작성,2
504,매출,2
693,순매도,2
370,관세법,2
371,관측,2
1165,해석,2
219,LED,2
224,MS,2
227,Mitu,2
91,337조,2
88,3.27%,2
1052,축적,2
1156,하루,2
1158,한경로보뉴스,2
81,2월,2
1049,추세,2
1048,추산,2
248,SDI,2
249,SK,2
70,2020년,2
251,SK매직,2
1041,최소화,2
255,SSD,2
1037,최고경영자,2
267,board,2
1174,향상,2
1029,초고,2
275,freehwa,2
1025,체감,2
57,2.1%,2
54,1편,2
1181,협력,2
1182,협업,2
1017,착수,2
1014,차세대,2
1011,차랑,2
1142,퓨처,2
1140,풀에이치디,2
1185,형태,2
212,ISOCELL,2
157,7만,2
1101,투입,2
1097,테크레이더,2
163,80R,2
152,758원,2
169,8월,2
1115,특허청,2
172,900원,2
173,90R,2
1087,타격,2
135,5G,2
179,AI,2
1124,편의성,2
1125,평가,2
1126,평균,2
1078,코로,2
188,Bright,2
189,C-Biz봇,2
190,CE,2
1135,포함,2
114,4곳,2
1136,폴더블,2
112,49,2
111,48,2
1137,표시,2
202,GB,2
203,GW1,2
205,HD,2
211,IOPS,2
295,가능성,2
156,7곳,2
8,1.75%,2
1217,후원사,2
6,1,2
1195,홍미노트8,2
316,개시,2
1001,지수,2
1000,지속,2
986,중지,2
321,거래선,2
324,건강,2
1196,홍보,2
349,고사양,2
1200,화웨이,2
348,고객사,2
981,중단,2
346,고가,2
992,증설,2
990,증권플러스,2
1203,화학,2
989,증권사,2
1204,확대,2
1207,확인,2
984,중심,2
310,감안,2
985,중점적,2
1192,혼란,2
1007,진행,2
4,03월,2
37,16일,2
1218,훼손,2
305,가치,2
308,간밤,2
366,공조,2
309,감사,2
974,주최,2
1189,호평,2
1219,휴대,2
300,가전,2
1212,회의적,1
812,원억,1
805,우리금융지주,1
1131,포석,1
1132,포스코,1
828,유안타증권,1
1213,효과,1
806,운영,1
752,액면,1
811,원대,1
1134,포켓린트,1
1103,투자심리,1
810,원격,1
1133,포인트,1
809,원가량,1
1129,평택캠퍼스,1
1210,회복,1
830,유지,1
808,움직임,1
823,위치,1
751,애플리케이션,1
1127,평균전망치,1
1108,트럼프,1
821,위원,1
1109,트렌드포스,1
1110,트위터,1
1114,특허괴물,1
746,안드로이드,1
1107,트러스티드리뷰,1
1116,특허침해,1
1106,트러스티드,1
1216,후원,1
824,위탁생산,1
1118,파인드,1
825,위험,1
819,위반,1
749,안팎,1
1105,투자자들,1
1119,판단,1
818,위니아딤채,1
1120,판매,1
1215,후보자,1
817,위니아,1
1121,판매량,1
826,유기발광다이오드,1
1122,판사,1
1123,팬데믹,1
1214,효자,1
1188,호텔신라,1
1141,퓨리케어,1
1208,환경,1
1193,혼잡,1
831,유튜브,1
762,에이수스,1
1167,핵심,1
1194,홈페이지,1
1168,행보,1
781,영국,1
780,염두,1
779,열화,1
1170,행사들,1
1171,행위,1
1172,행정법,1
777,연비개선,1
1173,향방,1
764,여론,1
1162,한편,1
776,연기설,1
1175,현대글로비스,1
1178,현대차그룹,1
775,연기금들,1
765,여론조사,1
1180,현지시간,1
767,여성수,1
772,연구원,1
1191,호흡기,1
1183,협찬사,1
1190,호황,1
1184,협회,1
1186,형편,1
1163,한화생명,1
1161,한종희,1
1138,표현,1
1147,프리즘,1
801,외신,1
1139,푸드,1
1206,확신,1
1205,확산,1
799,완제품,1
798,완성,1
1187,호소,1
1201,화장품,1
1143,퓨처소스,1
796,온타리오교직원연금,1
1145,프로젝트,1
1146,프로페셔널,1
795,온라인,1
794,오해,1
786,예견,1
793,오포,1
1150,플랫폼,1
1152,피소,1
1154,하나금융지주,1
1198,화상회의,1
790,예의주시,1
1197,화두,1
1157,하이엔드,1
789,예선전,1
760,에스엔에스,1
788,예상,1
761,에어케어,1
787,예고,1
969,주주총회,1
1085,클린룸,1
832,유틸리티15신한지주,1
1018,착용,1
1027,체제,1
1026,체온계,1
1023,처리,1
1022,책임자,1
921,전지,1
1021,창사,1
1019,참석,1
1015,차이나,1
1005,지현기,1
1013,차례,1
1010,집계,1
929,정보기술,1
930,정보통신기술,1
1009,질환자,1
1008,질병관리본부,1
932,정수,1
1030,초고사양,1
914,전반,1
1031,초고화질,1
1032,초기,1
900,재택근무,1
901,재확인,1
1046,추격,1
1044,최종,1
1043,최윤호,1
904,저전력,1
1042,최악,1
1039,최고재무책임자,1
1038,최고속,1
908,전기레인지,1
1035,총회,1
909,전기차,1
910,전년,1
1034,초점,1
912,전망치,1
934,정식,1
935,정유,1
899,재직,1
979,중국판,1
983,중시,1
982,중동,1
954,조합,1
955,조항,1
959,종전,1
960,좌석,1
980,중남미,1
962,주력,1
1004,지지,1
963,주력제품,1
978,중국법,1
976,중간,1
965,주요국,1
966,주장,1
972,주총개최,1
743,악재,1
987,증거,1
951,조리법,1
950,조달,1
949,제한,1
937,정점,1
938,제거,1
939,제공,1
1003,지원,1
1002,지역,1
943,제재,1
999,지분,1
998,지배,1
946,제조업체들,1
997,지방정부,1
996,지능,1
993,증세,1
991,증상자,1
948,제품군,1
988,증권가,1
1047,추구,1
898,재소환,1
833,육성,1
859,인공,1
1086,키오시아,1
970,주주활동,1
853,이석희,1
854,이용,1
856,이재윤,1
1082,코로나라,1
858,이해관계,1
860,인구,1
1077,컨퍼런스,1
1081,코로나19때문,1
1079,코로나,1
861,인기,1
862,인도,1
863,인력,1
865,인수,1
866,인터넷,1
1088,타이틀,1
850,이미지센서,1
848,이메일,1
847,이동,1
1100,투명성,1
1098,텔레콤,1
835,은행15카카오,1
836,음질,1
837,의견,1
1096,테라바이트급,1
1094,터치기술,1
839,의류관리기,1
1092,태블릿,1
842,의혹,1
843,이견,1
844,이날,1
845,이노페스트,1
846,이달,1
1091,태국,1
867,인텔,1
869,일각,1
897,재무제표,1
891,작용,1
1062,충격,1
888,작동,1
1060,출하량,1
1059,출하,1
1058,출장,1
890,작업,1
1057,출입,1
1055,출생,1
1076,컨센서스,1
1054,출발,1
892,장비,1
893,장중,1
1053,출고가,1
1051,추진,1
896,재무,1
1050,추억,1
886,자신들,1
1063,취급,1
883,자문,1
882,자릿수,1
1075,컨벤션센터,1
871,일정,1
872,임신부,1
1074,컨벤션,1
874,임창규,1
875,입구,1
1073,캠퍼스,1
1072,캘리포니아교직원연금,1
1071,캘리포니아공무원연금,1
877,입지,1
878,자국,1
879,자급,1
1070,캐나다연금,1
1066,측면,1
1065,취지,1
744,악화,1
610,산업,1
742,아프리카,1
232,OPPO,1
206,HD구루,1
209,ICT,1
214,Input,1
215,Institute,1
216,KB금융등,1
217,KCGS,1
223,LG화학,1
225,MWC,1
226,Mi10,1
228,Multi,1
230,Note8,1
231,OLED,1
233,OS,1
201,FutureSource,1
234,OTPP,1
235,OTTP,1
236,Operations,1
238,Pocket-Lint,1
239,Pro,1
240,Q-심포니,1
241,QLED,1
242,Q사운드바,1
243,Redmi,1
244,S-Oil,1
245,SATA,1
246,SBAFlorida,1
204,Guru,1
198,FAB,1
250,SK네트웍스,1
176,9삼성물산,1
160,7조,1
161,8%포인트,1
162,8.83%,1
164,837,1
165,88만,1
166,8K,1
167,8KT,1
168,8년,1
170,8일,1
171,9%,1
174,932,1
175,97만,1
177,9시,1
197,Expo,1
178,9월,1
180,ASUS,1
181,AV,1
182,AVForums,1
183,AVIXA,1
184,AV포럼,1
185,American,1
186,Architects,1
193,CPPIB,1
194,CalPERS,1
195,CalSTRS,1
196,D램,1
247,SD,1
253,SK하이닉스등,1
158,7메리츠종금증권,1
326,건물,1
299,가성비,1
301,가전제품,1
302,가정,1
303,가족,1
306,각국,1
307,각종,1
313,강행,1
315,개선,1
318,갤럭시,1
319,갤럭시20울트라,1
323,거래일,1
325,건강기능식품,1
327,건조기,1
292,頂點,1
328,검토,1
329,격차,1
330,결정,1
331,결제서비스,1
332,경기,1
333,경량화,1
334,경신,1
335,경영,1
337,경쟁,1
339,경쟁업체,1
340,경험,1
341,계약,1
297,가동중,1
291,陝西,1
254,SNS,1
274,failing,1
256,SoundBar,1
258,TA-,1
260,TechRadar,1
261,TrustedReviews,1
262,UFS,1
263,UHS-I,1
264,USPTO,1
266,X2,1
268,boards,1
269,committees,1
270,diversity,1
273,ensure,1
276,fully,1
289,全無,1
277,gender,1
278,increase,1
279,independent,1
280,infoComm,1
281,insider,1
282,insufficient,1
283,key,1
284,meaningful,1
285,number,1
286,serves,1
287,time-frame,1
288,women,1
159,7월,1
155,7~8월,1
741,아일랜드,1
59,2.5,1
41,1878만,1
42,18SK텔레콤,1
43,18일,1
44,1980년대,1
45,19LG,1
46,1~2%,1
47,1~2월,1
51,1인,1
52,1조,1
53,1초,1
55,2.03%,1
58,2.43%,1
60,2.81%,1
38,17LG생활,1
61,2.95%,1
62,2000년대,1
63,2000석,1
64,200만,1
65,2012년,1
66,2013년,1
67,2014년,1
68,2017년,1
69,2019년,1
71,2050원,1
74,230,1
75,2300L가량,1
40,17조,1
36,16GB,1
78,2공장,1
18,11현대모비스,1
2,0.44%,1
3,0.82%,1
5,075,1
7,1.58%,1
9,100%,1
10,1000여명,1
12,106만,1
13,10L,1
14,10만,1
15,10배,1
16,10여,1
17,10현대차,1
21,12삼성전기,1
35,165주,1
22,13%,1
23,130여,1
24,13LG유플러스,1
25,13엔씨소프트,1
26,148,1
27,14KB금융,1
28,14~15일,1
29,14곳,1
30,14한국전력,1
31,150만,1
32,156,1
34,163,1
76,24일,1
79,2배,1
154,7POSCO,1
138,5곳,1
124,52.46,1
125,53.08,1
126,530.14,1
127,537,1
128,5499위안,1
129,55.96,1
130,56.26,1
131,58.00,1
132,58.59,1
133,59.27,1
134,5999위안,1
137,5G폰,1
139,5년,1
121,51.77,1
141,5시,1
142,61.38,1
143,63%,1
144,64.59,1
145,65세,1
146,69.72,1
147,6삼성,1
148,7.18%,1
149,7.21%,1
150,7.23%,1
151,74.26,1
153,787,1
123,512기가바이트,1
120,5.83%,1
80,2분기,1
100,4.27%,1
82,2위,1
83,2차,1
84,3,1
85,3%,1
89,3.29%,1
90,3.51%,1
92,3~4%,1
94,3년,1
96,3월,1
97,4%,1
98,4.11%,1
99,4.19%,1
101,4.39%,1
119,5.26%,1
102,4.93%,1
103,4000억,1
104,400만,1
105,40조,1
106,41.14,1
107,41.66,1
108,44.10%,1
109,44GB,1
110,45일,1
113,4999위안,1
115,4년,1
116,4만,1
342,계열사,1
344,계층,1
347,고객,1
1,0.25%,1
588,비상,1
589,비스포크,1
590,비전,1
591,비치,1
592,사건,1
594,사내이,1
595,사람들,1
598,사업영역,1
599,사옥,1
600,사외,1
603,사운드,1
607,사정,1
612,삼성SDI,1
586,브리티시컬럼비아투자공사,1
617,삼성포럼,1
618,상대,1
619,상무,1
621,상쇄,1
623,상업,1
624,상업디스플레이,1
625,상용화,1
627,상장사,1
628,상충,1
629,상태,1
633,생활,1
634,생활가전,1
587,블랙먼데이,1
583,불가피,1
637,서버,1
562,베이징,1
547,발판,1
548,방문,1
549,방문자,1
550,방역,1
551,방침,1
552,방콕,1
553,방향,1
554,방향미디어,1
555,배정,1
557,백색가전,1
559,법률,1
560,법무,1
563,변신,1
582,분할,1
565,보도자료,1
566,보장,1
567,복병,1
568,복싱,1
569,복합기업20,1
570,본격적,1
571,부결,1
572,부담,1
574,부정적,1
575,부족,1
576,부진,1
577,부탁,1
636,서라운드,1
638,서버용,1
350,고성능,1
716,시도,1
696,순위종목명수량주,1
697,순차적,1
702,스파클링,1
703,스페인,1
704,스펙,1
705,스포워셔,1
707,스피커,1
710,승인,1
711,시가,1
712,시가총액,1
713,시각,1
714,시너지,1
720,시정,1
692,순매,1
721,시즌,1
722,시총상위,1
723,시행,1
724,식단,1
725,신가전,1
729,신한지주,1
732,실종,1
733,심리,1
734,쌍두,1
736,아모레퍼시픽,1
737,아사히신문,1
738,아시아,1
695,순위종목명금액주가,1
691,수칙,1
639,서비스16,1
665,소니,1
640,서울,1
641,서초동,1
643,선언,1
646,선포,1
647,설립,1
650,설정,1
652,성공,1
653,성과,1
656,성장,1
658,세계적,1
659,세대,1
662,센터,1
666,소독제,1
688,수익,1
667,소비,1
669,소비자가전,1
671,소셜,1
672,소속,1
673,소송,1
675,소액,1
676,소액주주,1
677,소유,1
678,소재,1
681,수급,1
684,수석부회장,1
687,수원컨벤션센터,1
544,발언,1
543,발광다이오드,1
542,발견,1
424,낸드플래,1
399,기계적,1
402,기념행사,1
405,기아차,1
409,기점,1
412,기침,1
413,긴장,1
415,김준규,1
416,김태한,1
418,낙폭,1
419,날짜,1
421,내부자,1
422,내수,1
425,낸드플래시,1
397,기간,1
427,네오드,1
429,네이버,1
430,네트워크,1
431,노력,1
432,노릇,1
436,단독,1
437,단종,1
439,당부,1
440,당일,1
441,대명사,1
444,대여,1
445,대유행,1
398,기계,1
395,긍정적,1
541,반응,1
373,광장,1
351,고화질,1
353,공격적,1
356,공기청정기,1
357,공략,1
358,공매,1
360,공사,1
362,공유,1
364,공장들,1
365,공정,1
367,공통,1
369,관리,1
372,관행,1
374,괴물,1
391,그랑데,1
376,구글,1
377,구동,1
379,구조원,1
380,국민,1
382,국제무역위원회,1
383,국제시청각협회,1
384,국제올림픽위원회,1
385,권고,1
386,권리,1
387,권장,1
388,귀띔,1
390,규제,1
446,대통령,1
447,대폭락,1
448,대표,1
520,무역,1
499,만큼,1
501,매도,1
503,매체들,1
505,멀티브이,1
506,멀티카메라,1
507,메가바이트,1
508,메리츠종금증권,1
510,메모리반도체,1
511,메이트,1
512,메이트Xs,1
517,모습,1
519,목소리,1
522,물론,1
449,대표적,1
524,미10프로,1
526,미국건축가협회,1
527,미국건축박람회,1
528,미니,1
529,미래에셋대우,1
530,미세입자,1
531,미정,1
533,밀레니얼,1
534,바닥,1
535,바르셀로나,1
536,바이러스,1
540,반영,1
497,만성,1
494,마차,1
493,마이크로소프트,1
492,마이크로,1
451,덩치,1
453,데이터센터,1
454,도널드,1
455,도모,1
456,도시바메모리,1
457,도움,1
458,도쿄,1
461,독립성,1
462,독립적,1
463,돌입,1
464,돌파,1
466,동시,1
467,동양매직,1
468,둔화,1
472,디자,1
474,땡큐,1
478,럭셔리,1
479,런던,1
480,레고,1
481,레시피,1
485,리뷰,1
486,마블,1
487,마비,1
489,마스크,1
490,마음,1
1220,히트,1
