,키워드,빈도
91,OLED,33
293,삼성전자,30
350,시장,26
191,노트북,26
544,패널,22
245,반도체,20
469,제품,19
454,전망,16
573,화면,15
131,게이밍,12
98,TV,12
218,디스플레이,12
198,달러,11
538,투자,10
306,서비스,10
370,업체,10
475,주가,10
533,코로나19,10
80,CSO,10
575,확대,9
292,삼성디스플레이,9
332,수요,9
457,전자,8
290,삼성,8
545,패스,8
491,증가,8
72,8만,7
431,인치,7
340,스마트폰,7
89,LG,7
256,벤더블,7
349,시작,7
123,개인,7
540,투자자,6
517,최대,6
368,업계,6
277,비중,6
360,실적,6
233,메모리,6
481,주주,6
132,게임,6
175,기관,5
479,주식,5
322,소리,5
143,고사양,5
571,호황,5
236,모니터,5
563,한국,5
430,인증서,5
90,LG디스플레이,4
315,성장,4
96,SK하이닉스,4
88,LCD,4
297,상승,4
27,2019년,4
583,회사,4
498,지분,4
79,CES,4
183,기준,4
485,중국,4
301,생산,4
137,경쟁,4
325,소액,4
465,제공,4
146,공략,3
312,설명,3
381,연말정산,3
429,인증,3
313,설비,3
346,시대,3
384,영업이익,3
231,만큼,3
163,규모,3
144,공개,3
508,차지,3
117,감염증,3
501,진동,3
237,모델,3
122,개선,3
249,발급,3
150,관계자,3
495,증시,3
421,이익,3
581,활용,3
354,신종,3
212,동학개미,3
217,디스,3
335,수준,3
534,코로나바이러스,3
565,해상도,3
317,세계,3
447,장점,3
450,적용,3
461,정보,3
83,FHD,3
197,단기,2
448,재택근무,2
262,별도,2
239,모습,2
215,등장인물,2
213,두께,2
193,다양화,2
291,삼성디,2
282,사운드,2
242,미만,2
264,볼륨,2
244,반경,2
202,대장주,2
391,예정,2
269,부품,2
145,공급,2
266,부사장,2
420,이용,2
208,돌입,2
220,디스플레이사업부장,2
393,오창호,2
477,주도,2
168,글로벌,2
281,사용,2
280,사업부장,2
460,정도,2
257,변동,2
407,위원,2
279,사상,2
173,긍정적,2
226,레노버,2
284,사이즈,2
169,금융,2
185,김성철,2
254,백라이트,2
390,예상,2
166,극대화,2
232,매출,2
470,제품군,2
471,조사,2
412,유리,2
286,사장,2
190,낸드플래시,2
223,디자인,2
473,종이,2
440,자유,2
418,이달,2
488,중소,2
56,5배,2
336,수출액,2
42,3일,2
552,포인트,2
47,4조,2
548,평균,2
543,판매량,2
369,업데이트,2
489,중소형,2
77,9조,2
63,7.1%,2
324,소비자,2
532,커브드,2
531,카카오,2
372,에이수스,2
373,에프앤가이드,2
374,여파,2
556,플레이,2
339,슈퍼사이클,2
560,하락장,2
341,스펙,2
353,신제품,2
3,1000R,2
585,효과,2
5,10만,2
9,10종,2
10,13.3,2
579,환경,2
14,15.6,2
577,확산,2
570,현장감,2
569,현상,2
345,시각,2
343,스피커,2
29,23%,2
342,스플레이,2
375,역대,2
537,통신,2
509,참가,2
121,개미,2
133,게임용,2
494,증권사들,2
382,열풍,2
497,지난달,2
126,개인투자자들,2
103,가격,2
105,가량,2
99,TV사업부장,2
383,영업,2
107,가세,2
299,상황,2
387,영화,2
116,감소,2
113,가치,2
380,연말,2
505,집계,2
378,연구원,2
97,Sound,2
134,겨냥,2
493,증권사,2
379,연구위원,2
311,선점,2
81,Cinematic,2
