,키워드,빈도
1324,행사,5
965,자신,5
1009,전시회,5
1063,조정,5
293,규제,5
292,규모,5
962,자산,5
493,바이오주,5
191,강조,5
808,업황,5
140,LG,5
210,거래일,5
843,예정,5
20,12만,5
283,구조,5
253,공간,5
919,이노베이션,5
261,공매,5
1211,컨퍼런스,5
269,관리,5
932,인공지능,5
166,가구,5
1230,타입,5
1058,조명,5
746,식단,5
175,가정,5
1204,카메라,5
379,대비,5
686,소식,5
1024,정리,4
195,개미,4
375,대금,4
412,동학,4
200,개인화,4
313,기기,4
512,방안,4
526,밸류에이션,4
1008,전송,4
307,급등,4
1007,전선,4
1010,전용,4
618,상승,4
620,상승세,4
623,상장,4
321,기여,4
1203,침해,4
186,감지,4
1136,진행,4
586,사용,4
979,장애물,4
1226,콘퍼런스,4
1045,제어,4
312,기관,4
1227,쿠킹,4
1125,지수,4
581,사상,4
667,세대,4
583,사업,4
710,수준,4
368,달러,4
767,실적,4
785,안착,4
480,물체,4
46,2021년,4
1353,환경,4
98,5년,4
755,신동근,4
802,업계,4
1326,허브,4
1293,프로그램,4
142,LG전자,4
1086,주방,4
884,위원,4
831,연장,4
1345,화면,4
822,역할,4
1289,풀이,4
1311,한국투자증권,4
879,원대,4
1092,주제,4
1117,지난달,4
859,외국인,4
869,운동,4
781,아파트,4
1333,현지시간,4
826,연구원,4
871,운용,4
1365,횟수,4
1327,헬스,4
1088,주변,4
1332,현대차,3
304,금융,3
614,삼전,3
1190,추천,3
806,업종,3
1197,충전,3
617,상반기,3
805,업사이클링,3
798,언급,3
795,양말,3
791,애플리케이션,3
1201,치열,3
909,음식점,3
627,상향,3
628,상황,3
280,구성,3
279,구매,3
709,수익률,3
1308,학습,3
631,색상,3
604,삼성리서치,3
47,2023년,3
58,3.3,3
811,에어컨,3
554,북미,3
1032,정책,3
1150,차익,3
1143,집중,3
1026,정보,3
852,온도,3
1023,정도,3
1137,진화,3
23,14일,3
841,예상,3
341,노멀,3
880,원어치,3
1018,접근,3
1094,주행,3
838,영향,3
32,1분기,3
33,1억,3
1014,전환,3
835,영상,3
35,1조,3
388,대표적,3
886,위치,3
890,유가증권시장,3
44,2018년,3
601,삼성동,3
893,유리,3
817,역대,3
1335,협의,3
1184,최적,3
1206,칼로리,3
185,감염증,3
910,음악,3
964,자세,3
511,방식,3
150,SK하이닉스,3
1271,패밀리허브,3
216,건물,3
148,QLED,3
1240,테헤란로,3
1238,테이블,3
1122,지상,3
689,소프트웨어,3
737,시설,3
680,소모량,3
636,생활,3
138,KODEX,3
228,결제,3
1091,주장,3
745,식기,3
212,거실,3
1270,패밀리,3
933,인기,3
177,가치,3
1252,특정,3
706,수어,3
411,동작,3
503,반영,3
1253,특징,3
415,등장,3
699,쇼핑몰,3
174,가전제품,3
152,TBT,3
1068,종가,3
697,솔루션,3
955,입지,3
418,라이다,3
509,발전,3
731,승현준,3
158,USB,3
232,경신,3
139,LED,3
278,구동,3
266,공정,3
986,재생,3
1279,평가,3
262,공매도,3
1294,프로세서,3
251,고전,3
1300,피자,3
249,고민,3
653,설정,3
393,대형주,3
113,9%,3
1301,하드웨어,3
111,8일,3
914,의원,3
758,신종,3
91,5.29%,3
748,식사,3
268,관계자,3
1108,증가,3
1284,포트폴리오,3
1216,코로나바이러스,3
927,이익,3
1042,제도,2
542,보호청,2
464,모드,2
1041,제기,2
479,물량,2
543,복합,2
527,버전,2
1062,조절,2
1044,제약,2
546,부담,2
540,보행,2
1057,조리법,2
465,모바일,2
528,번째,2
471,목표주가,2
470,목적,2
490,미팅,2
516,방탄소년단,2
472,무대,2
1084,주목,2
518,배당,2
491,바닥,2
534,보관,2
537,보유,2
535,보수,2
1078,주거,2
1082,주린이,2
1080,주도,2
1079,주거공간,2
478,물건,2
1071,종류,2
523,배출,2
520,배변,2
969,자율,2
552,부착,2
1035,정확,2
775,아기,2
920,이미지,2
769,심리,2
768,실현,2
923,이슈,2
765,실내,2
762,신혼부부,2
754,신기술상,2
930,이틀,2
749,식습관,2
936,인스타뷰,2
735,시대,2
734,시네마,2
733,시각,2
732,시가,2
730,승부,2
728,스트레칭,2
726,스타일,2
942,일정관리,2
915,의지,2
911,응대,2
905,음성,2
882,위기,2
862,요구,2
861,요가,2
872,운용사,2
874,울음소리,2
875,움직,2
845,오른쪽,2
839,예고,2
837,영업,2
823,연결,2
796,양향자,2
892,유동성,2
819,역량,2
895,유용,2
898,유입,2
899,유종우,2
809,에디션,2
803,업그레이드,2
801,언팩,2
719,슈퍼사이클,2
715,수행,2
712,수차례,2
579,사물인식,2
605,삼성바이오로직스,2
596,산업계,2
1013,전자레인지,2
593,사전,2
591,사이,2
590,사육사,2
1017,점유율,2
580,사물인터넷,2
578,사물,2
625,상태,2
577,사례,2
1020,접목,2
573,비판,2
564,블룸버그통신,2
1029,정부,2
561,불안감,2
1031,정점,2
558,분야,2
609,삼성자산운용,2
632,생각,2
950,입력,2
682,소비자들,2
705,수상,2
701,수급,2
954,입주민들,2
698,쇼핑,2
695,솔라셀,2
961,자사,2
687,소외,2
963,자산가,2
676,셀트리온,2
987,재탄생,2
671,세팅,2
669,세탁,2
972,자체,2
664,성향,2
975,장기호황,2
650,설계,2
649,선호,2
983,재료,2
461,모건,2
866,우리나라,2
458,명상,2
208,거래대금,2
1228,크기,2
234,경쟁,2
229,결합,2
227,결정,2
1234,태양광,2
225,결과,2
224,겨냥,2
214,건강,2
211,거리,2
203,갤러리,2
365,단말기,2
1247,투자자들,2
201,개인화세바스찬,2
197,개별,2
194,개막,2
1249,트레이너,2
192,강화,2
188,강남구,2
184,감안,2
183,감상,2
241,계열사,2
1225,콘텐츠,2
1219,코스닥지수,2
256,공기청정기,2
357,뉴딜,2
1154,참가,2
352,논의,2
1158,첨단,2
1163,청소로봇,2
342,노약자,2
1168,초기,2
329,내부,2
1175,총액,2
320,기업들,2
310,긍정적,2
309,급증,2
297,극복,2
296,극대화,2
1195,출신,2
282,구입,2
281,구성원,2
270,관심,2
257,공동,2
182,간판,2
176,가족,2
1258,특허소송,2
77,3차원,2
1319,해소,2
1320,해제,2
72,3D,2
1328,헬스케어,2
63,30%,2
1330,혁신상,2
55,2년,2
54,28~85,2
1336,형상,2
1337,형태,2
45,2019년,2
1342,혼자,2
1343,홈트레이닝,2
38,2.48%,2
1346,화상,2
1351,확보,2
27,19층,2
10,100%,2
7,1.13%,2
1317,합의금,2
1307,하한가,2
1259,특허제도,2
1303,하루,2
165,가격,2
1267,판단,2
144,LiDAR,2
1276,편리,2
136,JP,2
134,IT,2
131,FOMO,2
1281,포모,2
122,BESPOKE,2
118,9시,2
114,976.63,2
112,8조,2
110,8만,2
107,7나노,2
1291,프레스,2
1292,프레임,2
1295,프리미어,2
1296,프리미엄,2
1297,플라스틱,2
364,단기,2
243,고객,2
452,먼지,2
384,대장주,2
451,매출,2
1104,중요,2
396,도끼질,2
1110,증권가,2
1127,지연,2
453,먼지통,2
448,매수세,2
434,리서치,2
433,리모컨,2
1128,지원,2
417,딥러닝,2
1096,중고,2
1124,지속적,2
401,도어,2
367,단지,2
1132,지하,2
1098,중국,2
408,동반자,2
419,라이프,2
407,동물원,2
442,만큼,2
1138,질타,2
1116,지구,2
457,면적,2
394,더불어민주당,2
1118,지난주,2
929,이준영,1
928,이젠,1
1112,증권사들,1
1286,폭풍,1
1285,폭등,1
1287,폴더블폰,1
1113,증권업계,1
1036,정확도,1
1111,증권사,1
925,이외,1
916,이견,1
917,이기수,1
1298,플러스,1
1107,즉답,1
1076,종합적,1
1109,증권,1
921,이벤트,1
922,이상자,1
1075,종합,1
1074,종일,1
1290,품격,1
1073,종목들,1
1288,표현,1
924,이야기,1
931,이해,1
1114,증시,1
934,인베스트먼트,1
1283,포장재,1
1266,파트너십,1
946,임원,1
945,임무,1
944,임대,1
1255,특허관리전문회사,1
943,일희일비,1
1064,조치,1
1257,특허권,1
1065,존리,1
1260,티저,1
1066,존버,1
1261,팀장,1
1262,파악,1
940,일간,1
1264,파워봇,1
1067,존재,1
1282,포인트,1
1268,판매,1
1269,판별,1
1272,패키지,1
1273,펀더멘털,1
938,인터넷,1
1275,페퍼로니,1
1115,증후군,1
1069,종근당바이오,1
935,인사,1
1106,중형,1
1277,편의,1
1278,편입,1
1070,종료,1
1280,평면,1
1299,피소,1
1310,한국경제신문,1
913,의미,1
1340,호텔식,1
1357,활성,1
1356,활동,1
1355,환원,1
1354,환승,1
1349,화폐가치,1
881,웨어러블,1
1348,화질,1
1347,화이트,1
883,위생,1
1087,주방가전,1
885,위원회,1
1344,홍보라운지,1
887,위탁,1
1095,주효,1
889,유가,1
1359,회귀,1
1360,회복,1
877,워런버핏,1
870,운영,1
1371,흡입,1
1370,흉내,1
867,우선주,1
1369,휴게,1
868,우세,1
1368,훼손,1
1367,효율,1
1362,회의,1
1366,효과,1
1093,주주,1
873,울산,1
1364,획기적,1
1363,회피,1
876,움직임,1
1341,호흡,1
891,유동,1
1304,하루만,1
1339,호텔급,1
1318,해상도,1
903,유효,1
904,육성,1
1316,합법,1
1315,합당,1
1314,한탄,1
906,음성인식,1
1313,한몫,1
908,음식물,1
1312,한동안,1
947,임현우,1
865,우드,1
1306,하이,1
1305,하소연,1
912,의견,1
902,유행어,1
901,유출,1
1102,중소형,1
1334,혈압,1
1338,호재,1
1097,중고폰,1
894,유발,1
896,유인,1
897,유일,1
1099,중단,1
1331,현대백화점,1
1101,중소,1
1083,주말,1
1100,중도,1
1081,주력,1
1325,행진,1
1323,행동,1
900,유지,1
1119,지도,1
1251,특성,1
948,입구,1
1006,전반,1
1188,추세,1
1187,추구,1
1186,추가,1
1139,질환,1
1043,제안,1
1183,최신,1
1182,최대치,1
1011,전용면적,1
1140,집안,1
1180,최고혁신상,1
1179,최고치,1
1178,최고위원,1
1141,집안일,1
1142,집약,1
1174,촉진,1
1189,추진,1
1191,출구,1
995,저평가,1
1005,전문가들,1
1134,직장인,1
996,적극,1
1202,치워,1
1200,측정,1
1198,취지,1
998,전국,1
999,전기,1
1196,출연,1
1000,전년,1
1193,출수구,1
1135,진짜,1
1002,전망치,1
1003,전문,1
1004,전문가,1
1192,출발,1
1173,촉발,1
1172,초보들,1
1171,초보격,1
1015,절약,1
1156,처리,1
1025,정면,1
1155,채식,1
1027,정보기술,1
1147,차단,1
1028,정보통신기술,1
1153,착시,1
1038,제거,1
1030,정원,1
1152,차질,1
1151,차익실현,1
1149,차세대,1
1033,정책적,1
1034,정치,1
1148,차별화,1
1157,천장고,1
1022,정권,1
1021,젓가락,1
1145,집콕,1
1170,초보,1
1169,초대형,1
1016,점검,1
1144,집중적,1
1167,청정시스템,1
1166,청정스테이션,1
1165,청정,1
1146,집회,1
1164,청약,1
1040,제공해,1
1162,청소기,1
1160,첫날,1
1019,접근성,1
1159,첨단화,1
1046,제외,1
994,저층부,1
949,입당,1
960,자리,1
1242,토론,1
1241,텍사스,1
1239,테크,1
1237,테스형,1
1236,테마액티브,1
1235,터치,1
1054,젬스,1
966,자외선,1
1053,제품력,1
967,자원,1
968,자유,1
1052,제품들,1
1233,태극기,1
1231,탄생,1
970,자율주행,1
1243,투명,1
959,자랑,1
1205,카카오,1
958,자동차,1
1061,조언,1
1037,제각각,1
1250,트렌드,1
1060,조식서비스,1
1120,지배력,1
951,입장,1
952,입주,1
953,입주민,1
1121,지불,1
1248,투자처,1
1059,조성,1
1126,지식재산권,1
1245,투자가치,1
956,자금,1
1056,조리기기,1
1051,제품군,1
971,자율주행차,1
1229,키움증권,1
1129,지인,1
984,재벌,1
985,재사용,1
1214,코로나,1
1212,컴퓨터,1
988,재확산,1
989,저감,1
990,저금리,1
1210,컨텐츠,1
1047,제트,1
991,저염,1
1209,커튼월,1
992,저전력,1
993,저점,1
1208,커뮤니티,1
1207,캐시,1
1133,직격탄,1
1049,제트봇AI,1
1217,코리아그로스액티브,1
976,장담,1
1130,지정,1
1131,지진,1
973,작용,1
974,잠원동,1
1090,주식시장,1
1224,콘셉트,1
977,장려,1
1218,코스닥,1
978,장비,1
1223,콘센트,1
1222,코엑스몰,1
981,장착,1
1221,코스피지수,1
982,장치,1
1105,중장기,1
0,,1
864,요즘,1
287,국민의당,1
264,공세,1
265,공용,1
267,과열,1
271,광범위,1
272,괴물,1
273,교류,1
274,교수,1
275,교육,1
276,교통,1
277,교통부,1
284,구조물,1
285,구형,1
286,국민,1
288,국제,1
260,공론,1
289,국토,1
290,국회,1
291,권리,1
294,규제지역,1
295,극대,1
298,극자외선,1
299,근력,1
300,근력운동,1
302,금물,1
303,금요일,1
305,금융투자,1
306,금융투자업계,1
308,급속도,1
263,공모,1
259,공략,1
315,기대치,1
233,경영,1
209,거래소,1
213,거액,1
215,건강관리,1
217,건조,1
218,건조기,1
219,걸음마,1
220,검사,1
221,검색,1
222,검증,1
223,게시판,1
226,결의,1
230,경력,1
231,경로,1
235,경쟁력,1
258,공동시설,1
236,경쟁사,1
237,경쟁업체,1
238,경향,1
240,계약,1
242,계획,1
244,고객들,1
245,고객분들,1
246,고급,1
247,고급화,1
248,고도화,1
250,고백,1
252,고점,1
255,공개시스템,1
311,기간,1
317,기법,1
863,요구사항,1
383,대장,1
362,다짐,1
366,단백질,1
369,닮은꼴,1
370,당사자들,1
371,대가,1
372,대결,1
373,대구,1
374,대규모,1
376,대로변,1
377,대리석,1
380,대상,1
381,대웅제약,1
382,대응비용,1
385,대조적,1
360,느낌,1
386,대치동,1
389,대학,1
390,대한민국,1
391,대행사,1
392,대형,1
395,도구,1
397,도리깨,1
398,도보,1
399,도시적,1
400,도심,1
402,도우미,1
403,독특,1
405,동력,1
361,능력,1
359,뉴스룸,1
318,기본,1
338,넷리스트,1
323,김동길,1
324,나노미터,1
325,나머지,1
326,나흘간,1
327,남용,1
328,내년,1
330,내장,1
331,냉기,1
332,냉난방,1
333,냉수,1
335,널뛰기,1
336,네오,1
337,네이버,1
339,노광,1
358,뉴스들,1
343,노인,1
344,노크,1
345,녹심자랩셀,1
346,녹십자,1
347,녹십자그룹,1
348,녹십자셀,1
349,녹십자홀딩스,1
350,녹지,1
351,논란,1
353,높이,1
354,누리꾼,1
355,눈길,1
356,뉘앙스,1
206,갤럭시Z폴드2,1
205,갤럭시S21,1
202,개최,1
66,3161.90,1
49,2100원,1
50,2200원,1
51,22만,1
52,22번지,1
53,26만,1
56,2조,1
57,3.28%,1
59,3.30%,1
60,3.38%,1
61,3.62%,1
62,3.88%,1
64,3000선,1
65,3148.45,1
67,3163.09,1
43,200억,1
68,3165원,1
69,3200선,1
70,320m,1
71,39%,1
73,3~4년,1
74,3거래일,1
75,3년,1
76,3조,1
78,4.11%,1
79,4.22%,1
80,4.27%,1
81,4.37%,1
82,4.95%,1
48,20억,1
42,2.86%,1
196,개방감,1
19,12.17%,1
2,0.34%,1
3,0.72%,1
4,0.79%,1
5,0.84%,1
6,1.08%,1
8,1.74%,1
9,1.91%,1
11,100만,1
12,10나노,1
13,10년,1
14,10만,1
15,10억,1
16,110형,1
21,13326.14,1
41,2.78%,1
22,13만,1
24,15만,1
25,15억,1
26,19.57%,1
28,1m,1
29,1~2,1
30,1년,1
31,1만,1
34,1월,1
36,2.19%,1
37,2.25%,1
39,2.5%,1
40,2.72%,1
83,40%,1
84,413%,1
85,4600원,1
162,patent,1
137,K-뉴딜,1
141,LG디스플레이,1
143,LG화학,1
145,NH투자증권,1
147,Normal,1
149,SK바이오팜,1
151,Smart,1
153,TIGER,1
156,Things,1
157,UMC,1
159,UV,1
160,VIP,1
161,missing,1
163,troll,1
86,4986억,1
164,vs,1
168,가량,1
169,가면,1
170,가사노동,1
171,가스,1
173,가전쇼,1
178,가칭,1
179,각얼음,1
180,각종,1
181,각축,1
189,강북,1
190,강세,1
193,개념,1
133,ICT,1
132,GBC,1
130,EUV,1
128,EPA,1
87,4K,1
88,5.00%,1
89,5.03%,1
90,5.08%,1
92,5.47포인트,1
93,5.53%,1
94,5040억,1
95,50조,1
96,540조,1
97,59조,1
99,5조,1
100,6.94%,1
101,60대,1
102,6개월,1
103,6분,1
104,7%포인트,1
105,7.4%,1
106,70%,1
108,8.74%,1
109,8.75%,1
115,97억,1
116,99.999%,1
120,ARK,1
121,A씨,1
124,Better,1
126,Cooking,1
127,DB,1
406,동물,1
409,동시,1
410,동영,1
718,숟가락,1
693,손질,1
694,손해,1
696,솔라스OLED,1
700,수건,1
702,수년,1
703,수단,1
704,수면,1
707,수요,1
711,수직루버,1
713,수칙,1
714,수탁생산,1
716,순매도,1
717,순매도세,1
720,스마스싱스,1
691,속도,1
722,스마트TV,1
727,스트레스,1
729,습관,1
736,시대삼성전자,1
738,시일,1
741,시점,1
742,시청,1
743,시총,1
744,시티뷰,1
747,식별,1
751,신고가,1
752,신규,1
753,신기록,1
692,손절,1
690,소형,1
637,생활편의시설,1
659,성액티브,1
641,서울시,1
642,서초구,1
643,선도,1
644,선방,1
645,선사,1
646,선언,1
647,선정,1
651,설립,1
654,설정액,1
655,설치,1
656,성공,1
657,성과,1
658,성능,1
661,성장성,1
688,소음,1
662,성장세,1
663,성적,1
666,세균,1
668,세분화,1
670,세탁기,1
673,센터,1
674,센터장,1
675,센터점,1
678,소리,1
679,소멸,1
683,소비자분석연구소장,1
685,소송전략,1
1,0.12%,1
756,신속,1
759,신중,1
760,신축아파트,1
836,영양정보,1
816,여파,1
818,역동적,1
820,역세권,1
821,역풍선효과,1
824,연구소,1
825,연구소장,1
827,연사,1
828,연세대,1
829,연속,1
830,연일,1
832,연초,1
833,염두,1
834,영동대로,1
840,예비,1
761,신풍제약,1
842,예약,1
844,오래전,1
846,오름세,1
848,오포,1
849,오픈,1
850,오피스,1
851,오피스텔,1
854,온실,1
855,올봄,1
856,옹호,1
857,와이프,1
858,와중,1
860,외부,1
815,여력,1
814,여당,1
813,에프앤가이드,1
812,에코,1
763,신화,1
764,실거래,1
766,실내조명,1
770,심박,1
771,심판,1
772,십만전자,1
773,싱스,1
774,씨컬러스,1
776,아웃소싱,1
777,아일랜드,1
778,아크로리버뷰신반포,1
779,아크로리버파크와,1
780,아파크로리버뷰신반포,1
782,안구,1
783,안전성,1
784,안정성,1
787,안팎,1
788,압도,1
789,애널리스트,1
790,애플,1
792,애플카,1
794,야기,1
797,어린이,1
799,언박싱,1
800,언택트,1
804,업무,1
810,에셋파킹,1
640,서울,1
635,생성,1
413,뒷모습,1
495,박유악,1
473,무더기,1
474,무선,1
475,무역,1
476,문구,1
477,문서,1
481,물컵,1
483,미국시장,1
484,미니,1
485,미디어,1
487,미래에셋대우,1
488,미세공정,1
489,미세먼지,1
494,박셀바이오,1
496,박재경,1
468,모양,1
498,반등장,1
499,반려,1
501,반복,1
502,반사,1
504,반포동,1
505,발광다이오드,1
506,발렛파킹,1
507,발명자,1
508,발생,1
510,방송,1
513,방어,1
514,방역,1
515,방지,1
469,모양새,1
466,모비디우스,1
634,생산활동,1
437,마구잡이,1
414,등락,1
416,디스플레이,1
420,라이프스타일,1
421,라인,1
422,라자,1
423,라자냐,1
424,락토,1
425,래미안대치팰리스,1
426,럭스리알토,1
430,로비,1
431,로열티,1
432,룸클리닝,1
435,리서치센터장,1
438,마련,1
463,모델,1
439,마이크,1
440,마케팅,1
441,마포,1
443,맞대결,1
445,매니저들,1
446,매물,1
449,매입,1
450,매집,1
454,메드팩토,1
455,메리츠자산운용,1
459,명예,1
460,명예교수,1
462,모니터링,1
517,방해,1
519,배려,1
521,배상금,1
603,삼성디스플레이,1
572,비중,1
574,빅사이클,1
575,빅스비,1
582,사야,1
584,사업모델,1
585,사업부,1
588,사운드,1
589,사육,1
594,사태,1
597,살균,1
599,삼성SDI,1
600,삼성SDI우,1
602,삼성동물원,1
607,삼성액티브자산운용,1
522,배설물,1
608,삼성역,1
610,삼성전기우,1
612,삼성전자우,1
613,삼성헬스,1
615,상대,1
616,상명대,1
619,상승랠리,1
621,상위,1
622,상자,1
624,상장지수펀드,1
626,상한가,1
629,상회,1
630,색각,1
571,비전,1
570,비용,1
568,비메모리,1
567,비대면,1
524,배치,1
525,배터리,1
529,범위,1
530,베러,1
531,베지테리언,1
532,변동성,1
533,별도,1
536,보완,1
538,보정,1
539,보조,1
541,보호,1
544,본래,1
545,본청,1
548,부사장,1
549,부산,1
550,부자,1
551,부정,1
553,부합,1
555,북유럽,1
556,분노,1
557,분류,1
559,분양,1
560,분쯤,1
562,불편,1
563,블룸버그,1
565,비건,1
566,비교,1
1372,희소성,1
