,키워드,빈도
430,상생,2
647,작용,2
646,자폐증,2
396,브랜드,2
397,블랙,2
429,상반기,2
855,할인,2
629,인지과학,2
424,삼성물산,2
405,비중,2
562,여파,2
638,입사,2
859,혁신,2
411,사업본부,2
631,인텔,2
418,사회,2
860,혁신상,2
633,일본,2
850,학술지,2
654,재학,2
676,정도,2
437,색상,2
553,업계,2
835,플렉스존,2
838,필수적,2
555,업체,2
446,생태,2
669,전시회,2
69,60%,2
443,생성,2
665,전문가,2
17,12월,2
369,베버리지,2
25,1도,2
845,하이투자증권,2
846,하향,2
374,보관,2
660,전기,2
659,적자,2
379,본격적,2
848,학생들,2
381,본부장,2
849,학설,2
532,아이스,2
534,아이폰,2
50,4도,2
798,통신,2
522,신경세포,2
523,신고,2
148,개선,2
767,축소,2
116,OLED,2
891,활용,2
235,기준,2
200,구매,2
143,강조,2
754,초과이익분배금,2
168,경쟁력,2
491,수익성,2
506,습관,2
142,강세,2
800,투자액,2
770,출연,2
773,치료,2
486,솔루션,2
498,수치,2
870,호실적,2
738,진행,2
216,글래스,2
790,탈환,2
763,추산,2
157,검증,2
519,식재료,2
589,오토,2
204,국가,2
214,극동건설,2
45,400%,2
154,건조,2
226,기대감,2
218,금융,2
152,건설계열사,2
221,급증,2
758,총액,2
166,경신,2
167,경쟁,2
500,숫자,2
499,수행,2
163,견조,2
739,질환,2
593,온라인,2
125,TAI,2
728,지역,2
182,공모전,2
132,가량,2
131,가능성,2
804,특별상,2
34,2019년,2
272,대만,2
592,온도,2
896,횟수,2
475,센터,2
774,치매,2
528,실험,2
123,SK,2
180,공략,2
719,증권가,2
718,증권,2
117,OPI,2
716,중심,2
286,대학원생,2
472,세트,2
36,2도,2
161,견인,2
803,특별기여금,2
190,과학,2
525,신임,2
251,낸드플래시,2
731,지정,2
779,컨센서스,2
586,예상치,2
134,가속화,2
174,고객,2
775,친구,2
607,유기발광다이오드,2
253,냉장실,2
137,가지,2
254,네이처,2
595,올인원,1
895,획기적,1
590,오토필,1
885,환경,1
627,인수,1
630,인터내셔널,1
894,회의,1
884,확정,1
628,인증,1
594,올레드,1
886,환원,1
889,활력,1
596,외부,1
624,이재용,1
897,효과,1
609,유전자,1
608,유사,1
581,영업이익률,1
898,희소돌기교세포,1
614,이디어,1
578,염증,1
606,유가,1
605,위기,1
604,웨어러블,1
575,연속,1
603,원대,1
615,이름,1
617,이벤트,1
571,연구자,1
602,원가량,1
618,이슈,1
619,이온,1
601,워치,1
890,활성,1
600,운영,1
599,운반,1
598,우시,1
632,인플레이션,1
568,연구비,1
621,이용,1
597,우리나라,1
623,이익분배,1
567,연구개발,1
620,이온2,1
703,종합,1
635,임직원,1
864,혈관,1
782,컨트롤러,1
783,코로나,1
785,코로나바이러스,1
786,퀄컴,1
787,키움증권,1
788,타워피엠,1
792,태블릿,1
793,턴어라운드,1
794,테마,1
795,토론,1
865,협력,1
796,토목,1
797,통과,1
801,투자자들,1
802,특별,1
781,컨트롤,1
780,컨센선스,1
866,협의,1
756,촉각,1
749,청소년,1
750,체계적,1
751,초격차,1
872,호평,1
753,초과수요,1
755,초과이익성,1
757,총괄,1
772,측면,1
760,최고가,1
764,추정,1
765,추진,1
769,출신,1
867,형광,1
771,출원,1
805,특성,1
806,특수,1
747,책임자,1
807,특징,1
829,프로세서,1
830,프린터,1
831,플래시,1
832,플러스,1
834,플렉스2,1
837,필수,1
839,핑크,1
841,하락세,1
842,하반기분,1
843,하우스,1
847,학교,1
853,한국과학기술원,1
856,합작,1
857,해외,1
858,행보,1
862,현실,1
828,프로모션,1
827,프로그램,1
818,평균,1
808,특허,1
810,파워트레인,1
811,판단,1
814,패턴,1
815,펀드,1
816,편리,1
819,평소,1
826,품목,1
820,포럼,1
821,포크,1
822,폴더블,1
823,폴더블폰,1
824,표기,1
825,풀이,1
748,첫선,1
746,책임,1
636,임직원들,1
682,정비사업,1
656,저점,1
657,적극,1
661,전기자전거,1
664,전망치,1
666,전반적,1
667,전방,1
879,화재,1
668,전시,1
670,전용,1
673,점유,1
675,접촉,1
678,정보통신,1
878,화웨이,1
877,화상,1
876,홈페이지,1
655,재학생,1
653,재직,1
652,재등극,1
882,확산,1
637,입력,1
883,확인,1
639,입학,1
640,자동차,1
641,자료,1
642,자본시장,1
643,자생,1
651,장착,1
644,자신들,1
645,자체,1
881,확보,1
648,잠정,1
649,장관,1
650,장세준,1
681,정비,1
686,정책,1
745,참석,1
875,홈엔터테인먼트,1
721,증명,1
722,증빙,1
723,증정,1
726,지난달,1
873,호황,1
730,지원금,1
732,지정테마,1
733,직원,1
735,진격,1
736,진짜,1
737,진출,1
740,집중,1
741,차례,1
742,차별화,1
744,착안,1
874,홈어플라이언스,1
720,증권사,1
715,중남미,1
700,종가,1
690,제재,1
691,제출,1
693,제품가격,1
694,제한,1
695,제한적,1
696,조성,1
702,종전,1
713,중견,1
706,주역,1
707,주주,1
709,주택사업,1
710,주택사업본부장,1
711,주택영업,1
712,주택영업본부장,1
0,,1
450,서류,1
560,여력,1
151,거래일,1
156,건축,1
158,게임기,1
159,격려금,1
160,격전지,1
162,견인차,1
165,결정,1
170,경품,1
171,계발,1
172,계정,1
177,공공부문,1
179,공동,1
181,공모,1
183,공사,1
184,공익,1
185,공익사업,1
186,공장,1
187,공지,1
153,건설사,1
149,개인투자자,1
189,과금,1
147,개미,1
109,KAIST,1
110,KTB,1
111,LCD,1
112,LG,1
114,MC,1
115,N포인트,1
118,PC,1
121,People,1
122,R&D,1
126,TSMC,1
128,VS,1
133,가속,1
139,감염증,1
140,감익,1
141,강국,1
145,개개인,1
146,개막,1
188,공헌,1
191,과학기술,1
107,IM,1
229,기본금,1
234,기여금,1
236,기준안,1
237,기준전망,1
239,기프티콘,1
240,기획,1
241,김경민,1
242,김대영,1
243,김록호,1
244,김양재,1
245,김현수,1
246,나흘간,1
247,납품,1
248,내년,1
249,내부,1
255,노력,1
256,노트,1
257,노트PC,1
233,기업가치,1
228,기록중,1
192,관계자,1
225,기능들,1
193,관리,1
195,관여,1
196,교류회,1
198,교역,1
199,교육,1
201,구매시,1
203,구체적,1
205,국가적,1
207,권성률,1
211,그동안,1
213,그룹,1
215,근거,1
219,급등,1
220,급락,1
222,기관들,1
223,기기,1
224,기념,1
108,IP멘토링,1
105,ID,1
559,엑시노스,1
26,1분기,1
29,20%,1
30,200%,1
31,2010년,1
33,2018년,1
35,2년,1
38,318~330,1
39,32%,1
40,3년,1
41,3분기,1
42,3월,1
43,3조,1
44,3차례,1
46,4110조,1
47,43~46%,1
48,45%,1
49,4700억,1
51,4조,1
28,2.4%,1
24,1년,1
53,5.5%,1
23,18세,1
3,1000%,1
5,1075억,1
6,1093억,1
7,10~20%,1
8,10년,1
9,10만,1
10,10조,1
11,11.2%,1
12,1110억,1
14,11일,1
15,12.0%,1
16,1267억,1
18,12조,1
19,1500%,1
20,156억,1
21,168억,1
22,189억,1
52,5.0%,1
54,5.8%,1
102,Flex,1
77,703~729,1
79,7조,1
80,8125억,1
81,8~10%,1
83,8일,1
86,98%,1
87,9900억,1
88,992억,1
91,AP,1
92,CE,1
94,CSR,1
95,D-,1
96,DB,1
97,DL,1
98,DP,1
99,DS,1
100,D램,1
101,Enabling,1
78,720억,1
76,7.2%,1
55,50%,1
75,7.0%,1
56,500%,1
57,500여,1
58,500조,1
59,503조,1
60,508%,1
61,520조,1
62,56종,1
63,59조,1
64,5G,1
65,5개월,1
67,5조,1
68,6.0%,1
70,634개,1
71,660조,1
72,66조,1
73,6월,1
74,6조,1
258,노트북,1
259,뉴딜,1
261,니즈,1
432,상승세,1
434,상품,1
435,상향,1
439,생산,1
440,생산량,1
441,생산재,1
442,생산지,1
447,생태계,1
453,서비스상,1
454,서울,1
455,선방,1
456,선임,1
458,선택,1
460,설립,1
463,성공,1
466,성윤모,1
474,세포들,1
476,소개,1
433,상태,1
427,삼호,1
479,소비자가전,1
422,산업통상자원부,1
394,불필요,1
395,불황,1
398,비교,1
399,비메모리,1
400,비스,1
402,비용,1
403,비전,1
404,비정상적,1
406,사내,1
408,사실,1
410,사업가치,1
412,사업부,1
413,사업부문,1
414,사용,1
415,사용자,1
417,사진,1
419,산식,1
477,소비,1
480,소비자들,1
262,니혼게이자이신문,1
526,신종,1
530,심화,1
531,아웃사이드,1
537,애뉴얼,1
539,애플리케이션,1
540,액세서리,1
541,액정표시장치,1
542,액티브,1
543,액티브2,1
544,야심작,1
545,약진,1
546,양산,1
547,양혜순,1
549,얘기,1
551,언급,1
554,업무,1
556,업체들,1
558,에어,1
529,실현,1
524,신규,1
481,소비재,1
518,시황,1
482,소재,1
483,소재기술,1
485,손익,1
487,송명섭,1
488,쇼핑몰,1
492,수주,1
493,수주액,1
495,수직,1
501,스마트공장,1
503,스타일,1
508,시가총액,1
510,시대,1
511,시리즈,1
512,시선,1
513,시스템반도체,1
516,시즌,1
517,시행,1
392,분석법,1
391,분배,1
388,부회장,1
292,도약,1
295,돌파,1
298,동반,1
299,동향,1
302,디램,1
303,디스펜서,1
304,디스플레이,1
307,디지털,1
308,라이브,1
309,라이프,1
310,라이프스타일,1
311,라인업,1
313,로즈,1
314,로즈핑크,1
315,리더십,1
316,마그나,1
319,마케팅비,1
321,매수세,1
294,도전,1
290,도시정비,1
387,부합,1
289,도시,1
263,닛케,1
265,다음달,1
266,단백,1
268,달성,1
269,대들보,1
270,대로,1
271,대림산업,1
273,대면,1
274,대변화,1
276,대보그룹,1
278,대사,1
280,대응,1
281,대장,1
282,대표,1
285,대학원,1
287,도급사업,1
288,도달,1
326,메모리반도체,1
328,메일,1
329,면역,1
330,명칭,1
362,발전,1
365,밸류에이션,1
366,버즈,1
367,버팀목,1
368,법인,1
370,변형,1
371,변화,1
372,별아,1
375,보급,1
376,보복,1
377,보통주,1
378,복합적,1
382,부동산,1
383,부사장,1
384,부족,1
385,부진,1
386,부품,1
361,발생,1
360,발달,1
358,반응,1
341,문화,1
331,모델,1
332,모드,1
334,모바일커뮤니케이션,1
335,모세혈관,1
337,목표달성장려금,1
339,몸집,1
340,무선청소기,1
343,물질,1
356,반도체협회,1
344,물통,1
348,민간,1
349,민간개발사업,1
350,민간도급사업,1
352,박사,1
353,박사팀,1
354,박형주,1
899,희소돌기아교세포,1
