,키워드,빈도
636,삼성전자,116
377,공장,47
294,TV,45
1006,코로나19,35
722,시장,30
709,슬로바키아,29
1039,파운드리,27
291,TSMC,26
551,반도체,23
970,채용,22
936,중단,21
629,삼성,20
570,배터리,20
1074,한국,20
897,정부,19
934,중국,19
649,생산,18
869,전기차,18
309,가동,17
583,보조금,17
416,기관,17
378,공정,17
1111,확산,17
10,03월,17
524,모델,15
921,종목,15
509,매출,15
784,외국인,14
891,점유,14
638,상승,14
798,유럽,14
917,조직,13
276,QLED,13
1109,확대,13
688,수요,13
499,마스크,13
454,대비,13
757,업체,13
406,글로벌,12
641,상위,12
982,최대,12
874,전망,12
508,매수,12
324,감염증,12
415,기간,11
531,모집,11
338,격차,11
1029,트렌드포스,10
538,미국,10
1053,포함,10
755,업계,10
926,주가,10
251,DS,10
229,8K,9
1004,코로,9
731,신종,9
398,규모,9
380,관계자,9
532,목록,9
423,기업,9
761,여파,9
261,LG,9
259,KODEX,9
1092,현대차,9
1007,코로나바이러스,9
625,산업,9
907,제품,9
801,유지,9
119,23일,9
419,기록,8
774,예상,8
594,부회장,8
267,MB,8
614,사업부,8
630,삼성SDI,8
1018,탑재,8
115,20일,8
356,계약,8
973,첨단,8
1066,하락,8
358,계획,8
892,점유율,8
880,전일,7
348,경력직,7
901,제공,7
374,공매도,7
135,3,7
885,전지,7
340,결정,7
631,삼성SDI우,7
773,영향,7
1049,폐쇄,7
453,대만,7
637,상반기,7
1085,해외,7
989,추천,7
1117,회사,7
283,SK하이닉스,7
667,성장,6
1009,코스피,6
652,생산량,6
905,제조,6
868,전기,6
90,19일,6
870,전년,6
333,거래소,6
952,지역,6
1054,폴란드,6
669,세계,6
266,LG화학,6
139,30%,6
690,수입,6
426,기준,6
763,역대,6
485,디스플레이,6
111,2020년,6
993,출시,6
346,경력,6
81,18일,6
768,연속,6
930,주주,6
347,경력사원,6
941,증가,6
613,사업,5
449,달러,5
664,설명,5
1088,헝가리,5
855,자체,5
433,나무,5
305,가격,5
1102,화면,5
564,방지,5
308,가능성,5
861,장착,5
430,김기남,5
593,부품,5
856,작성,5
735,실시간,5
1073,한경로보뉴스,5
602,비중,5
93,1분기,5
944,증시,5
943,증권플러스,5
493,로봇,5
978,초격차,5
981,총회,5
369,공고,5
693,수준,5
62,15.9%,5
737,실제,5
918,조치,5
484,디바이스솔루션,5
912,조사,5
246,C-Biz봇,5
465,도시락,5
408,금액,5
788,운영,5
1047,평균,5
746,안전,5
170,5,5
420,기사,5
662,선포,5
134,2차,5
785,요인,4
790,원료,4
729,신설,4
766,연기,4
616,사업장,4
262,LG그룹,4
268,NAVER,4
674,센터,4
254,EUV,4
250,DIT,4
676,소비자,4
272,PBR,4
685,수량,4
698,순수전기차,4
644,상하이,4
703,스마트,4
736,실적,4
624,사태,4
756,업종,4
619,사원,4
792,위기,4
133,2주,4
183,5G,4
887,절반,4
920,종가,4
924,종합기술원,4
514,메모리,4
95,1주일,4
950,지속,4
592,부진,4
956,직원,4
959,진행,4
966,차지,4
385,교민들,4
490,레버리지,4
390,구축,4
987,추가,4
393,국경,4
480,드라이버,4
404,극자외선,4
1021,테슬라,4
464,데이터&IT,4
1027,투자자,4
1052,포인트,4
1061,프로세서,4
1096,현지,4
1106,화장품,4
526,모뎀,4
954,직무,4
265,LG전자,4
552,반도체연구소,4
331,거래,4
822,인원,4
559,발생,4
829,일간,4
809,이달,4
833,일주,4
835,일주일간,4
553,반등,4
344,경기,4
326,강화,4
850,자동차,4
351,경쟁,4
131,2분기,4
428,기흥,3
446,단기,3
656,선물,3
576,변수,3
609,사물인터넷,3
437,난징,3
410,급등,3
460,대중,3
657,선발,3
456,대사관,3
661,선택,3
604,사드,3
432,나노,3
591,부직포,3
421,기아자동차,3
405,근무,3
447,단위,3
311,가전,3
623,사진,3
612,사양,3
402,그룹,3
361,고객사,3
527,모뎀칩,3
536,물량,3
370,공급,3
547,바이러스,3
505,매매내역,3
633,삼성물산,3
342,결합,3
495,리더십,3
288,SoC,3
391,국가,3
392,국가비상사태,3
280,SDI,3
645,상황,3
359,고객,3
400,그동안,3
471,동기,3
334,건강,3
438,날짜주가등락률,3
878,전역,3
182,55인치,3
52,13일,3
810,이동,3
1019,테마주,3
794,위치,3
180,53t,3
181,54.1%,3
791,원자력,3
1005,코로나,3
191,6,3
781,온양,3
780,온라인,3
776,예정,3
1041,판매,3
1046,평가,3
171,5%,3
825,인치,3
754,어려움,3
972,천안,3
94,1위,3
92,1나노,3
910,조달,3
91,1m,3
898,정상,3
968,차트,3
257,IoT,3
64,16%,3
76,17일,3
873,전량,3
153,4,3
839,임직원들,3
70,16일,3
160,42,3
759,엔씨소프트,3
935,중기,3
1048,평택,3
244,BUY,3
1108,화학,3
1104,화성,3
1112,확진자,3
32,10억,3
696,순매도,3
706,스크린,3
692,수주,3
1070,하이투자증권,3
243,AP,3
718,시스템LSI,3
720,시스템온칩,3
1105,화소,3
683,쇼핑,3
253,ETN,3
679,소재,3
675,셀트리온,3
730,신입,3
216,75인치,3
965,차원,2
486,디자인,2
937,중심,2
940,중점적,2
1118,회사들,2
1115,활용,2
979,초고화질,2
977,체코,2
975,체결,2
488,라인업,2
502,만큼,2
444,다음달,2
946,지급,2
491,레저,2
980,총괄,2
947,지난달,2
494,로직,2
443,뉴욕,2
998,충칭진캉,2
997,충족,2
481,등락률,2
1042,판매량,2
1055,표면화,2
1036,특정,2
1059,풀이,2
452,대기업들,2
458,대외,2
1065,필터,2
1031,특별식,2
461,대표,2
1028,트렌드,2
1026,투자,2
933,주체,2
1024,통화,2
451,대기업,2
1023,통신,2
450,달성,2
1016,크기,2
466,도움,2
1077,한식,2
1014,퀀텀,2
1083,해상도,2
448,단축,2
475,동향,2
1000,측면,2
478,두산중공업,2
1025,투어,2
665,성공,2
932,주중,2
770,영상,2
626,산업부,2
745,악화,2
748,애널리스트,2
762,여행,2
764,연간,2
765,연관,2
782,올레드,2
518,면역력,2
605,사람,2
789,원년,2
603,사내식당,2
600,비상,2
599,브랜드,2
793,위생용품,2
742,아산,2
442,네트워크,2
632,삼성디,2
717,시설격리,2
715,시도,2
708,스플레이,2
639,상승세,2
640,상승폭,2
705,스와프,2
642,상저,2
704,스마트폰,2
643,상점,2
699,순위,2
697,순수,2
647,샘플,2
651,생산라인,2
671,세단,2
586,본격적,2
584,보통,2
796,위탁생산,2
860,장어구이,2
520,면제,2
925,종합반도체,2
525,모델3,2
911,조달청,2
528,모바일,2
906,제조업체,2
894,정도,2
890,점심,2
884,전자업종,2
882,전자업,2
535,문구,2
881,전자,2
539,미국달러선물레버리지,2
865,적극,2
858,잠시,2
805,의견,2
845,입장,2
841,입국,2
836,일진머티리얼즈,2
557,발동,2
834,일주일,2
828,인피니티,2
560,발전,2
1,0.36%,2
818,이평선,2
814,이재용,2
813,이사,2
565,방침,2
812,이미지센서,2
571,버스2,2
0,0.31%,2
562,방문,2
353,경제,2
227,85인치,2
50,133주,2
318,갈등,2
73,17.5%,2
211,700만,2
270,OEM,2
124,29.04%,2
157,4000만,2
387,구매세,2
138,3.44%,2
140,30.9%,2
388,구성,2
271,OLED-DDIC,2
206,7.00%,2
205,7,2
33,11.77%,2
161,43,2
379,공조,2
56,14.84%,2
110,2016년,2
260,KPS,2
364,고해상,2
118,23.52%,2
30,106원,2
248,CIS,2
121,242주,2
116,21.43%,2
144,349만,2
371,공단,2
357,계열사,2
25,10.3배,2
151,3조,2
242,AI,2
258,KF,2
320,갈란타시,2
319,갈란타,2
162,48.1%,2
78,18.38,2
79,18.86%,2
126,29억,2
137,3.2%,2
47,12월,2
233,90%,2
86,1940만,2
298,Valuation,2
422,기아차,2
186,5개,2
425,기업은행,2
174,5.69%,2
297,VI,2
286,SUV,2
96,2,2
178,500원,2
175,5.7%,2
293,TSP총괄,2
279,QT950S,2
236,950원,2
43,12.40%,2
306,가격대,2
401,그래프,2
165,4년,2
100,2.5,2
104,2.64%,2
228,881주,2
42,12,2
197,6.80%,2
307,가능,2
409,금융,2
163,4K,2
195,6.53%,2
122,250만,1
125,299,1
127,29일,1
895,정면,1
896,정보,1
904,제외,1
903,제시,1
902,제기,1
123,28종,1
893,정기,1
899,정식,1
900,정원석,1
120,24.86%,1
923,종전,1
908,제한,1
909,조금,1
945,증진,1
97,2.07,1
942,증권사,1
98,2.13%,1
99,2.3,1
939,중저가,1
938,중앙,1
101,2.5%,1
102,2.56%,1
103,2.6,1
105,2.75%,1
931,주주총회,1
106,2.8%,1
929,주재,1
928,주식,1
927,주문,1
107,20.53%,1
108,2002년,1
109,2006년,1
922,종업원들,1
112,204,1
919,존재,1
113,20두산중공업,1
114,20미래에셋대우,1
916,조정,1
915,조율,1
914,조업,1
913,조선,1
117,21일,1
128,2~4%,1
440,내수,1
129,2개,1
158,409,1
826,인터넷,1
827,인프라,1
164,4개,1
830,일본,1
831,일시적,1
832,일정,1
159,40일,1
837,임시,1
823,인재,1
838,임직원,1
840,입고,1
156,4.97%,1
842,입국자,1
843,입력,1
844,입맛,1
155,4.84%,1
824,인접,1
166,4만,1
889,점검,1
172,5.42%,1
803,육박,1
804,음식,1
806,의도,1
807,이날,1
808,이노베이션,1
173,5.61%,1
811,이름,1
169,4위,1
821,인수,1
168,4삼성,1
815,이중항체,1
816,이통통,1
817,이통통신,1
167,4배,1
819,인기,1
820,인사,1
846,입주,1
847,입체감,1
848,자격조건,1
141,31만,1
871,전달,1
872,전략,1
143,3300만,1
142,320,1
875,전면,1
876,전복누룽지삼계탕,1
877,전복삼계탕,1
88,19넷,1
849,자녀들,1
879,전원,1
883,전자업계,1
136,3.14%,1
132,2셀트리온,1
886,전체적,1
130,2배,1
888,절차,1
145,34만,1
146,35%,1
867,전거래일,1
866,적용,1
154,4.15%,1
851,자동체,1
852,자리,1
853,자사,1
854,자신감,1
152,3종,1
857,작용,1
150,3위,1
859,장악,1
149,3아모레퍼시픽,1
148,3분기,1
862,재고,1
863,재료,1
864,재택근무,1
147,38.2%,1
89,19동양,1
960,진화,1
948,지난주,1
1063,플러그,1
24,1.77,1
23,1.73,1
1067,하락세,1
1068,하루,1
1069,하이브리드차,1
22,1.69,1
1071,학사,1
1072,학위,1
21,1.6,1
20,1.46%,1
1075,한국대사관,1
1076,한국인,1
19,1.46,1
1078,한종희,1
1079,한진칼등,1
1080,한편,1
1081,항공사,1
1064,픽셀,1
1062,프리미엄,1
949,지방정부,1
1060,품귀,1
37,114,1
36,113,1
1043,패널10한온,1
1044,패키징,1
1045,편의점,1
35,1100원,1
34,1100만,1
31,10POSCO,1
1050,폐지,1
1051,포스코,1
29,102억,1
28,10.83%,1
27,10.82%,1
1056,표시,1
1057,표준,1
1058,풀HD,1
26,10.51%,1
1082,해상,1
18,1.43,1
1084,해석,1
17,1.36,1
9,025원,1
1107,화질,1
8,0.98,1
7,0.93,1
1110,확보,1
6,0.89,1
5,0.85,1
1113,환경,1
1114,활력,1
4,0.82,1
1116,회복,1
3,0.80,1
2,0.4배,1
1119,회자,1
1120,후렌치파이,1
1121,훈풍,1
1122,휴교,1
11,085,1
12,1.05,1
1103,화부,1
1093,현대차그룹,1
1086,핵심,1
1087,행정명령,1
16,1.13,1
1089,헝가리서,1
1090,혁신,1
1091,현대자동차그룹,1
15,1.11%,1
1094,현상,1
13,1.07,1
1095,현존,1
14,1.0배,1
1097,협력,1
1098,협상,1
1099,형식,1
1100,혜택,1
1101,화대,1
1040,파운드리사업부,1
38,118,1
1038,팀워크,1
992,출발,1
75,17.86%,1
974,체감,1
74,17.67%,1
976,체계,1
72,17.38%,1
71,16한전,1
69,16배,1
68,160,1
67,16.95%,1
983,최상,1
984,최소화,1
985,최신,1
986,최적화,1
66,16.82%,1
988,추가경정예산,1
65,16.52%,1
990,출고,1
77,17포스코케미칼,1
971,채팅창,1
969,차트상,1
958,진출,1
87,19개,1
951,지수,1
953,직계약,1
85,1900원,1
955,직무서,1
84,19.1%,1
957,직원들,1
83,19%,1
967,차질,1
176,5.81%,1
961,질문,1
962,집계,1
963,차량,1
964,차세대,1
82,18한전,1
80,18기업은행,1
991,출고가,1
63,15한국전력,1
1037,특징,1
994,출입국,1
51,13삼성중공업,1
1017,타격,1
49,12한국콜마,1
1020,테스트&시스템,1
48,12일,1
1022,통과,1
46,12아모레퍼시픽,1
45,12년,1
44,12.86%,1
41,11하나,1
1030,특별,1
40,11개,1
1032,특설렁탕,1
1033,특성,1
1034,특식,1
1035,특이사항,1
39,11LG유플러스,1
1015,퀀텀닷발광다이오드,1
53,13조,1
1013,콘텐츠,1
1002,침체,1
995,충남,1
996,충전,1
61,15.62,1
60,15.30%,1
999,취향,1
59,14현대엘리베이,1
1001,치명타,1
1003,침투,1
1012,콘크리트,1
58,14하나,1
57,14일,1
55,14.7%,1
1008,코스닥,1
54,13한미약품,1
1010,코트,1
1011,코트라,1
802,유틸리티16현대해상,1
193,6.30%,1
800,유일,1
530,모습,1
554,반영,1
555,반응,1
556,발굴,1
341,결제서비스,1
558,발목,1
339,결과,1
337,격리자,1
561,발휘,1
336,건자재,1
563,방어,1
335,건강식품,1
332,거래비중,1
566,배경,1
567,배분,1
568,배제,1
569,배치,1
330,거거익선,1
343,경계,1
345,경량화,1
349,경력채용,1
541,미래사업,1
533,목표주가,1
534,몰입감,1
355,계란,1
354,경험,1
537,물류,1
352,경쟁력,1
540,미래,1
542,미사일,1
550,박사학위,1
543,미사일방어체계,1
544,미세,1
545,미역국,1
546,밀집,1
350,경영,1
548,바이오,1
549,바이오시밀러,1
329,개인들,1
572,버스중단,1
573,법인,1
313,가족들,1
597,불안,1
598,브라티슬라바,1
317,간밤,1
601,비야디,1
316,각종,1
315,각국,1
314,가중,1
606,사랑,1
595,분기,1
607,사망자,1
608,사물,1
312,가족,1
610,사상,1
611,사안,1
310,가속화,1
615,사업부장,1
596,분야,1
321,감동,1
574,베이징벤츠,1
582,보유자,1
575,베젤,1
328,개인,1
577,변화,1
578,변환,1
579,보복,1
580,보양,1
581,보유,1
327,개국,1
322,감사,1
325,강조,1
585,보호,1
323,감안,1
587,본격화,1
588,부문서,1
589,부양,1
590,부족,1
360,고객들,1
529,모바일게임,1
799,유선,1
362,고고도,1
407,금강산,1
403,그사이,1
467,도전,1
468,독려,1
469,독자,1
470,돌파,1
472,동유럽,1
473,동쪽,1
474,동참,1
399,그간,1
476,두각,1
477,두께,1
397,규격,1
479,둔화,1
396,국제철도,1
395,국제공항,1
482,등재,1
463,데이터,1
462,대표주,1
411,급등세,1
427,기회,1
439,내년,1
436,낙관적,1
435,낙관,1
445,단계,1
434,나선,1
431,김치,1
429,긴장,1
424,기업들,1
412,급성장,1
418,기대감,1
417,기기,1
455,대비15.9,1
414,긍정적,1
457,대상,1
413,급증,1
459,대응,1
483,등지,1
394,국제,1
389,구체적,1
368,공격적,1
510,머티리얼즈,1
511,먹거리,1
512,메뉴,1
513,메리츠종금증권,1
515,메모리사업부,1
516,멕시코,1
517,멜트블로운,1
519,면적,1
373,공매,1
367,공격,1
521,명단,1
522,명목,1
523,모니터,1
366,공개,1
365,고화질,1
363,고배당주,1
372,공략,1
507,매물,1
487,뚜껑,1
496,마늘보쌈정식,1
489,레미콘,1
386,구간,1
384,교민,1
492,로고,1
383,관측,1
382,관리,1
381,관광,1
497,마무리,1
506,매매동향,1
498,마블,1
500,마음,1
501,마킷,1
376,공업,1
503,매도,1
504,매매,1
375,공식적,1
304,巨巨益善,1
617,사우스캐롤라이나,1
618,사운드,1
303,ㄴ씨,1
219,7만,1
218,7KT,1
217,76조,1
738,실질적,1
739,실패,1
740,쏠림현상,1
741,아모레퍼시픽,1
215,75,1
743,아산사업장,1
744,악재,1
214,723,1
213,7150.00%,1
747,안정,1
212,712,1
749,애플리케이션,1
750,애플리케이션프로세서,1
751,애플리케인션,1
734,실력자들,1
733,실력자,1
732,신중,1
223,8.64%,1
714,시대,1
716,시리즈,1
226,85,1
225,830만,1
719,시스템LSI사업부,1
224,81.4%,1
721,시작,1
723,시장점유율,1
220,8.20%,1
724,시청,1
725,시청자,1
726,시총상위,1
727,식사,1
728,신라면,1
222,8.45%,1
221,8.41%,1
752,양산,1
753,양파링,1
210,700,1
189,5위,1
194,6.32%,1
441,네이버,1
783,완제품,1
192,6%포인트,1
190,5일,1
786,우수,1
787,우한코로나,1
