,키워드,빈도
290,심도,1
288,실전,1
287,실수,1
286,실리콘밸리,1
285,실례,1
283,신종,1
281,신경,1
278,시스템LSI,1
277,시대,1
274,스트레스,1
271,스마트폰,1
228,삼성SDS,1
224,사전,1
146,대상,1
162,리드,1
177,명함,1
176,면접관,1
174,멤버,1
173,메모리,1
171,만큼,1
170,만족도,1
168,마이크로소프트,1
167,마음,1
165,링크드인,1
163,리서치,1
161,리더,1
223,사용,1
159,디자이너,1
158,디바이스,1
157,동원,1
156,동기,1
155,도전,1
153,대화,1
152,대학원,1
151,대학,1
148,대전환기,1
147,대응,1
178,모델,1
182,무선사업부,1
183,무제한,1
187,미팅,1
222,사업장서,1
218,사실,1
214,사다리,1
213,비즈니스,1
211,비교,1
210,블로운,1
209,브랜드,1
208,분야,1
205,부족,1
203,보름,1
202,별도,1
200,벤처,1
199,베트남,1
198,범위,1
195,방법,1
194,발생,1
193,반도체연구소,1
191,반대,1
190,바이러스,1
189,밀레니얼,1
188,민관,1
514,흡수,1
