,키워드,빈도
19,10.32%,1
1655,확진,1
1656,확진자,1
17,10,1
16,1.6배,1
15,1.60,1
1660,황사,1
14,1.58,1
1663,회로선폭,1
11,1.29,1
10,1.19%,1
9,1.11,1
1668,획득,1
7,000원,1
1670,효율,1
6,0.6배,1
1672,후면,1
1673,후반,1
5,0.59%,1
4,0.3배,1
3,0.24%,1
1677,후원자,1
1678,후지쯔,1
1679,휴업,1
2,0.17%,1
29,11%,1
31,11.23%,1
47,13.52%,1
1645,화진,1
46,13.5,1
45,12코웨이,1
44,12인치,1
1620,현대미포조선,1
1621,현대오일뱅크,1
43,12억,1
1623,현대중공업,1
42,1200여명,1
1625,현대차2우,1
1626,현상,1
41,1200명,1
1628,현장실습평가,1
40,12.81%,1
39,12.79%,1
38,12.35%,1
37,11일,1
36,11KT,1
1634,협상,1
1635,협약,1
35,11.90%,1
1637,홍대선,1
1639,화부,1
1640,화상,1
1641,화성,1
33,11.6,1
1643,화이트,1
32,11.35%,1
84,1nm,1
86,1~3%,1
87,1개월,1
1455,최고,1
156,3배,1
1458,최소화,1
155,3만,1
1460,최악,1
1461,최저,1
1462,최적,1
154,3곳,1
153,3개월,1
152,3개,1
1466,추후,1
151,386,1
1468,축제,1
1470,출범,1
149,33억,1
148,33만,1
147,326만,1
1474,출하량,1
1475,충격,1
1476,취소,1
1477,취업,1
1478,취업문,1
1479,취업시즌,1
1480,측정,1
146,32,1
1482,칩셋,1
1483,카드,1
144,30만,1
157,3분,1
1454,총출동,1
1548,편의점,1
1453,총액,1
178,4개,1
177,4GB,1
1426,집계,1
1427,집중,1
1428,차단,1
176,4G,1
175,49.7%,1
174,4714억,1
173,46명,1
170,4500mAh,1
169,45%,1
168,4450원,1
167,415원,1
1438,책임,1
312,LG유플러스,1
1441,첨단기술,1
165,4.53%,1
164,4.30,1
1444,체코,1
1445,첸나이,1
163,4%,1
1447,초고,1
1448,초광각,1
1449,초대형,1
1450,초반,1
160,3월,1
158,3삼성,1
143,300억,1
142,3000억,1
1487,커뮤니티,1
139,3.9%,1
1520,통신사,1
1521,통신업,1
1522,통합,1
109,20신한지주,1
108,20:9,1
107,2028년,1
1526,투자자들,1
1527,트랜지스터,1
1528,특명,1
106,2017년,1
1530,특별재난지역,1
104,2015~2016년,1
1533,특징,1
102,20%,1
1535,파나소닉,1
101,2.99,1
100,2.72%,1
99,2.55,1
1539,파트너들,1
98,2.20%,1
97,2.01%,1
95,1위,1
1543,판정,1
1544,팔자,1
94,1월,1
1546,패러다임,1
90,1만,1
111,21%,1
1518,톤수,1
1517,토마스,1
123,289만,1
138,3.63%,1
137,3.62%,1
136,3.32%,1
134,2차,1
132,2조,1
131,2억,1
130,2삼성전자,1
128,2곳,1
127,2개월,1
1499,콘티넨탈,1
1500,콜롬비아,1
126,2개,1
1503,크러쉬,1
1516,토대,1
1504,크레파스,1
122,28.94%,1
1506,타이틀,1
119,25.3%,1
116,23만,1
1509,터키,1
1510,테두리,1
115,225억,1
114,2247명,1
1513,텔레비전,1
112,21년,1
1515,텔레파시,1
1207,일괄,1
668,마블,1
316,LSI시스템,1
542,기억,1
562,난제,1
559,나노미터,1
840,삼성디스플레이,1
1,0.09%,1
555,김은지,1
844,삼성에스디아이,1
845,삼성엔지니어링,1
552,기획,1
847,삼성전자우,1
550,기초,1
850,삼성종합기술원장,1
549,기지개,1
853,삼성커리어스닷컴,1
565,납품,1
854,상대방,1
855,상대적,1
856,상반,1
539,기술협력,1
538,기술원장,1
859,상승세,1
536,기부물품,1
531,기가바이트,1
862,상용화,1
530,급여,1
864,상장,1
528,급등,1
564,남미,1
567,내부,1
803,비약,1
580,능력,1
586,단말기,1
585,단가,1
808,비철금속10현대엘리베이,1
809,비축선,1
810,뿌리째,1
583,다수,1
812,사망,1
813,사모펀드,1
814,사상,1
815,사실,1
582,다년,1
581,니혼게이자이신문,1
579,뉴스룸,1
833,산업계,1
820,사용,1
821,사용자,1
822,사우디아라비아,1
578,뉴델리,1
577,누적,1
825,사전,1
826,사정,1
575,노후,1
829,사활,1
570,네덜란드,1
831,사흘간,1
569,냉장고,1
867,색상,1
868,색연필,1
869,샌프란시스코,1
494,구현모,1
505,국토,1
905,선행기술,1
906,설계,1
504,국제올림픽위원회,1
503,국제,1
909,설비,1
910,설치,1
912,성금,1
499,국가정보보증협회,1
914,성사,1
498,국가안보국,1
495,구호물품,1
918,세계적,1
526,금형개발센터,1
919,세대,1
920,세탁기,1
921,섹터1셀트리온,1
492,구직자들,1
923,센터장,1
491,구성,1
925,셔틀버스,1
926,소각,1
927,소니,1
928,소독,1
490,구미사업장,1
489,구매자,1
902,선포,1
901,선주사,1
900,선제적,1
899,선제,1
524,금융지주,1
872,생산공장들,1
523,금융업,1
522,금융,1
519,글쓴이,1
516,극복,1
878,생상공장,1
879,생중계,1
515,극동유화,1
881,생태계,1
514,극대화,1
883,생활가전,1
884,샤프,1
885,서류전형,1
512,그래프,1
511,그동안,1
888,서비스5,1
889,서울대,1
890,서유럽,1
510,그간,1
892,선급금,1
894,선로,1
896,선수단,1
897,선수촌,1
898,선임,1
589,단일판매,1
802,비상,1
487,교통부,1
640,등록,1
703,무급휴직,1
704,무선충전,1
648,디스플레이인,1
646,디스,1
645,디바이스솔루션,1
709,미디어텍,1
711,미래기술,1
712,미래에셋대우,1
642,디디아르4,1
641,등지,1
715,미세화,1
716,미시간,1
718,미주,1
652,램리서치,1
719,밀리암페어시,1
721,바이오시밀러,1
722,바흐,1
723,박무현,1
724,박사,1
638,등급,1
637,듀얼,1
727,반도체업계,1
636,둥지,1
635,둔화,1
634,두산중공업,1
731,발굴,1
702,목표주가,1
653,러시아,1
801,비기,1
683,매체,1
671,마이크로,1
667,마나우스,1
673,마크,1
674,마킷,1
666,마감,1
676,맞대결,1
677,매도,1
678,매매,1
665,리테일,1
680,매매동향,1
664,리스크,1
663,리더십,1
684,매출,1
654,레드,1
662,롯데그룹,1
686,맥도날드,1
661,롯데,1
660,로펌,1
657,렌탈,1
691,메인,1
692,메인보드,1
693,멕시코,1
694,면접,1
656,렌즈,1
696,명실상부,1
655,레스텍,1
732,발목,1
631,동원령,1
736,발주량,1
600,대구로,1
770,복수,1
771,봄철,1
609,대우조선,1
608,대외,1
774,부문장,1
776,부서,1
777,부속품,1
778,부족,1
605,대목,1
781,부탁,1
602,대기,1
784,북미,1
786,분기점,1
737,발판,1
787,분량,1
598,대구경북,1
790,불량,1
597,대구,1
596,당부,1
793,불황,1
595,달해,1
594,달여,1
797,블라인드,1
798,블랙,1
799,블루,1
800,비교,1
768,보쉬,1
767,보도,1
613,대표,1
614,대회,1
629,동선,1
739,방문객,1
628,동사,1
627,동남아,1
742,방역,1
625,돌입,1
745,방향미디어,1
746,방향성,1
747,배경,1
624,돌발,1
749,배제,1
620,도코모,1
751,밸류에이션,1
752,뱃고동,1
753,버스,1
754,버전,1
755,번째,1
756,법률가,1
619,도우미,1
759,변경,1
616,데이비스앤드길버트,1
761,병목,1
762,보고,1
763,보고서,1
615,덕분,1
931,소비절벽,1
933,소프트뱅크,1
317,LS그룹,1
1118,완제품,1
1102,예년,1
1103,예비,1
395,개인들,1
1105,예외,1
393,개월만,1
1107,오랜만,1
1108,오름,1
392,개월,1
390,개선,1
388,개막,1
383,감축,1
1117,완성품,1
1120,외국인투자가들,1
396,개편,1
378,간격,1
1122,요구,1
1123,요청,1
377,각오,1
1125,용선료,1
1126,우리은행,1
1128,우여곡절,1
1129,우후죽순,1
375,가족들,1
1131,운영체제,1
373,가전제품,1
1135,원격,1
1101,예고,1
1099,영역,1
419,결국,1
1081,역할,1
1069,에어백,1
1070,에어비앤비,1
1071,에어프레미아,1
1072,엑스페리아,1
417,격차,1
1074,엘지,1
1075,엘지니어스,1
1076,엘지화학,1
416,격려,1
415,게이트,1
413,건조,1
1080,역폭,1
412,건설,1
1098,영상,1
1083,연계,1
411,건강기능식품,1
409,거액,1
408,거래일,1
406,거래비중,1
404,갤럭시S20플러스,1
1089,연구원들,1
1091,연설,1
401,갤럭시A71,1
1095,연체,1
1096,연초,1
397,객실,1
371,가상현실,1
1138,원선,1
369,가동중단,1
1189,인건비,1
337,RAM,1
670,마스크필터,1
1176,이맘때,1
1178,이외,1
335,QD,1
1180,이원화,1
334,Pent-up,1
1183,이치,1
329,P&G,1
328,OS,1
326,NTT도코모,1
1188,이틀간,1
1190,인공,1
1141,원유운반선,1
325,NTT,1
1192,인구,1
1193,인근,1
324,NSA,1
1195,인도정부,1
323,NIAP,1
1198,인재,1
1199,인젝터,1
1200,인증,1
321,Multi-Patterning,1
1202,인턴,1
1203,인턴십,1
339,S20,1
340,S20플러스,1
1171,이공,1
1170,의존도,1
1142,원자재,1
1143,원천,1
363,祕器,1
361,khsong,1
360,iOS,1
359,hongds,1
1148,위상,1
1149,위원장,1
1150,위주,1
358,ZF,1
1152,위탁생산,1
356,Violet,1
355,VR,1
352,Ultra,1
1157,유럽등,1
1158,유일,1
351,UHD,1
349,SW,1
348,SK하이닉스,1
1163,유틸리티18,1
345,SK네트웍스,1
1165,응시,1
341,SD,1
1168,의사,1
1169,의사회,1
1068,에버그린,1
420,결제,1
486,교체,1
983,스폰서십,1
971,순위종목명금액주가,1
972,순위종목명수량주,1
973,숫자,1
974,슈퍼,1
975,스마트,1
462,공수작전,1
977,스크린,1
978,스타오디션,1
979,스톱,1
461,공수,1
459,공매,1
982,스폰서,1
986,슬롯,1
968,순매,1
987,슬림,1
988,슬픔,1
989,승무원,1
990,승부수,1
991,시가,1
455,공급계약체결,1
993,시계,1
994,시내,1
995,시대,1
996,시도,1
997,시련,1
453,공공,1
465,공업,1
967,수탁생산,1
1064,업종,1
949,수소문,1
935,소화,1
485,교육기획,1
937,손님,1
484,광주,1
939,손익,1
482,광각,1
942,송출,1
481,관측,1
944,수급,1
945,수급처,1
946,수도,1
948,수립,1
950,수시,1
966,수치,1
951,수시채용,1
478,관리,1
953,수요절벽,1
477,관람객,1
956,수익성,1
958,수장,1
472,과대,1
961,수주공시,1
962,수주량,1
963,수주액,1
964,수주잔액,1
470,공황,1
999,시민,1
1000,시설,1
1001,시스템반도체,1
1049,액정,1
1034,아카데미,1
1035,아쿠오스R,1
439,계약금액,1
437,계승,1
1038,안보국,1
436,계산,1
1041,안팎,1
1043,알리바바,1
1044,압도,1
433,경쟁업체,1
1046,애로우스,1
430,경영난,1
1050,액정표시장치,1
1002,시일,1
427,경력자,1
1052,야스페니사루시,1
426,경력,1
1054,양산체제,1
425,경기장,1
1057,양자컴퓨터,1
1058,얘기,1
1059,어려움,1
1060,얼마간,1
1061,엄두,1
422,경고,1
421,겸임,1
1033,아이티,1
1032,아식스,1
440,계약수주,1
1030,아사히,1
450,고액,1
