,키워드,빈도
17,11일,2
1225,회복,2
758,업황,2
772,연간,2
770,역량,2
769,역대,2
763,에코시스템,2
1232,후배,2
760,에스,2
1231,효율적,2
756,업무,2
741,안정적,2
11,10배,2
751,언급,2
750,얘기,2
748,양성,2
789,영국,2
12,10시,2
13,10조,2
37,175만,2
1209,화성사업장,2
1206,화두,2
75,2억,2
644,세탁기,2
850,윤영준,2
638,성과,2
635,설치,2
1190,혁신상,2
1187,향상,2
73,2명,2
855,이달,2
647,소개,2
856,이동,2
76,3.6%,2
1180,한국시간,2
443,먹거리,2
82,35주,2
613,생활가전사업부,2
1178,학계,2
61,2018년,2
1196,현황,2
816,요소,2
679,수질,2
817,요인,2
818,용량,2
819,용수,2
822,우량주,2
685,순환,2
684,순간,2
826,운영,2
676,수익률,2
654,소액주주,2
675,수익,2
827,울트라,2
828,원년,2
833,웨이퍼,2
52,1위,2
839,위치,2
659,소폭,2
969,제조기술부문,2
1144,평가,2
442,매출,2
377,대응,2
222,건강,2
221,거점,2
353,노력,2
355,노태문,2
215,갤럭시노트,2
1023,집계,2
214,갤럭시S21울트라,2
1106,키움증권,2
1016,지역,2
374,당부,2
375,대비,2
376,대상,2
378,대장주,2
223,건설,2
379,대전환,2
202,강화,2
198,감소,2
389,독려,2
1007,증권가,2
391,돌파,2
197,감동,2
1004,중요,2
1003,중심,2
396,동부,2
1001,중소형,2
1110,태그,2
346,냉난방,2
1099,코로나,2
995,주제,2
301,극복,2
272,공식,2
263,공격적,2
275,공장,2
1078,출원,2
280,관측,2
281,교수,2
283,교환,2
287,구성,2
256,고영준,2
293,국민연금,2
294,국민주,2
1080,출하량,2
305,글로벌인프라총괄,2
339,김형직,2
310,금형부문,2
1088,측면,2
317,기기,2
318,기대치,2
1050,총수들,2
1049,총괄,2
326,기조,2
1046,초순수,2
331,기회,2
1043,첫해,2
1042,첫날,2
338,김현철,2
194,각국,2
362,뉴스룸,2
618,서성무,2
440,매일,2
982,종합적,2
425,마무리,2
1118,투자액,2
988,주민,2
989,주변,2
186,가동,2
975,조기,2
174,S펜,2
434,망원,2
973,제품들,2
172,SK,2
181,ppm,2
1114,토출부,2
783,열광,1
1204,호황기,1
1048,촉구,1
778,연구조직,1
1201,형체,1
1202,형태,1
1095,캐릭터,1
1121,트러스트,1
825,우호적,1
824,우스갯소리,1
1094,캐나다,1
959,제공,1
1093,카툭튀,1
823,우리나라,1
1203,호주,1
978,조성,1
821,용평천,1
1205,홈페이지,1
820,용인,1
1051,총회,1
1092,카세트,1
977,조사,1
961,제동,1
815,요구량,1
1052,촬영,1
1207,화면,1
813,왼쪽,1
812,외주,1
1208,화성,1
1047,초점,1
979,조정,1
980,조직,1
829,원대,1
847,유해물질,1
1102,코리아,1
954,정체,1
846,유튜브,1
845,유지업계,1
1195,현지시간,1
844,유지업,1
955,정호,1
777,연구위원,1
1098,컨퍼런스,1
843,유지보수,1
842,유지,1
1041,첫걸음,1
841,유력,1
981,조처,1
840,위험,1
1072,추적,1
1199,협의,1
837,위원,1
836,위너,1
835,위기감,1
1097,커버스토리,1
1096,커넥티비티,1
1200,형성,1
832,월급,1
831,원익,1
830,원어치,1
1091,카본,1
810,외계인들,1
1124,특징,1
781,연사,1
795,영입삼성전자,1
782,연속,1
1223,황세운,1
1063,최시영,1
972,제품군,1
1065,최신작,1
1066,최신폰,1
1079,출하,1
791,영상디스플레이사업부,1
1126,티어,1
1067,최악,1
1068,최영준,1
788,열흘간,1
787,열풍,1
1069,최태원,1
786,열쇠,1
965,제작자,1
1070,추격,1
785,열망,1
1128,파괴,1
1122,트레일러,1
1228,획기적,1
1127,티어1,1
1229,획득,1
1077,출연,1
1071,추산,1
1076,출시일,1
974,조건,1
1221,활력,1
1089,치명적,1
1081,충남,1
976,조달,1
1074,출발,1
1087,취수량,1
1212,화제,1
848,육박,1
963,제약,1
807,완성,1
1055,최고상,1
1056,최고연구과학자,1
1214,확대삼성전자,1
1234,흥행,1
1057,최고혁신상,1
1215,확보,1
804,오프라인,1
1233,흐름,1
1086,취수,1
1085,취득,1
1084,충족,1
803,오포,1
780,연기,1
1083,충전기,1
801,예측,1
1059,최도연,1
1218,환경오염,1
1060,최상위,1
1082,충성도,1
799,예전,1
1038,처리,1
935,전자제품,1
1037,채용,1
1011,지난,1
907,재사용,1
906,장치,1
1006,증권,1
1153,폭락,1
1154,표면,1
1139,패턴,1
1138,패기,1
902,작업,1
942,점유율,1
991,주역,1
775,연구실,1
900,자율주행,1
899,자원,1
1010,증진,1
896,자세,1
1192,현대차그룹,1
1158,품질부문,1
1012,지배구조,1
1137,팔자,1
1160,프레임,1
1014,지분율,1
895,자사,1
1161,프로,1
1108,타협,1
894,자본,1
893,자발,1
892,자문,1
1162,프로세스,1
1163,프로페셔널,1
1164,프리미엄,1
908,재촉,1
992,주의,1
910,저가,1
1151,포트폴리오,1
1141,퍼스트무버,1
932,전용,1
931,전시회,1
930,전시,1
1112,터보팬,1
929,전수,1
928,전문가들,1
1113,토지,1
1111,태도,1
1142,편리,1
925,전면,1
923,전망속,1
999,중량,1
1143,편의,1
922,전망값,1
1000,중소,1
1140,팹리스,1
919,전략제품,1
1002,중순,1
917,전달,1
916,전년,1
915,전기차,1
994,주입,1
993,주인공,1
1147,폐수,1
1148,포럼,1
1149,포스텍,1
912,적극,1
940,점수,1
889,자금,1
1116,통신사,1
887,입자,1
1177,하회,1
1027,차원,1
1028,차이,1
864,이우경,1
1103,콘퍼런스,1
862,이외,1
984,주관사,1
1181,합류,1
861,이온,1
1182,해소,1
859,이미지,1
1029,차지,1
858,이목,1
857,이메일,1
1120,투자자들,1
1030,차질,1
1031,차키,1
1184,핵심부품,1
1032,참가,1
1185,행보,1
1135,판매량,1
1188,혁명,1
952,정점,1
1034,참여,1
1134,판매,1
852,응원,1
851,융복합,1
1035,창의적,1
934,전자공학,1
953,정지완,1
1104,콸콸콸,1
970,제조라인,1
886,입김,1
867,이준혁,1
1165,프린스턴대,1
946,정수,1
1167,플러스,1
947,정식,1
1107,타격,1
1018,직무,1
1168,피에스케이,1
883,일조,1
1169,필수,1
1170,필수적,1
880,일산호수,1
879,일본,1
1019,직사각,1
1171,하락,1
878,인프라부문,1
987,주문,1
877,인프라기술,1
1173,하루,1
875,인텔리전트,1
1105,크기,1
1021,직장인,1
872,인기,1
1174,하마,1
871,인근,1
870,인구밀도,1
949,정옥현,1
1176,하향,1
868,이해,1
986,주력,1
1191,현대자동차,1
0,,1
774,연구소,1
237,경기회복,1
241,경쟁사,1
242,경쟁업체,1
243,경제,1
245,계약,1
247,계열사들,1
248,계측,1
251,고도,1
252,고도화,1
253,고명준,1
254,고문,1
255,고양시,1
257,고용확대,1
258,고정관념,1
260,공감,1
262,공개행사,1
264,공격투자,1
267,공기조화,1
268,공동,1
271,공세적,1
277,공학,1
282,교육,1
284,구광모,1
285,구매,1
286,구사,1
289,구태완,1
239,경영평가,1
234,결함,1
291,국무총리상,1
233,결정,1
178,Welcome,1
179,elcome,1
182,unpack,1
185,가능성,1
189,가뭄,1
190,가스,1
191,가용,1
193,가정,1
195,각별,1
196,감금,1
200,강우량,1
203,개막,1
207,개인주주,1
209,개조,1
210,개척,1
216,갤럭시노트20,1
219,거래소,1
224,건조기,1
225,건천,1
226,검사,1
227,검출력,1
228,게재,1
229,겨울,1
230,격려,1
232,견제,1
290,국가,1
292,국민,1
773,연구개발,1
347,냉난방기,1
350,냉장고,1
351,네트워크,1
352,네티즌,1
354,노이즈캔슬링,1
358,논의,1
359,높이,1
360,누적,1
361,눈길,1
363,뉴욕,1
364,뉴질랜드,1
365,능동적,1
366,다변,1
367,단계,1
369,단행,1
370,달가량,1
371,달러,1
372,달러화,1
373,달성,1
381,대표적,1
382,대학원,1
383,댓글,1
384,덕분,1
385,도시,1
386,도심항공모빌리티,1
388,도전,1
349,냉방,1
345,내장,1
295,국토,1
344,납품,1
297,그동안,1
298,그랑데,1
299,그래픽,1
302,극자외선,1
306,글자,1
307,금융,1
308,금융투자업계,1
311,급락,1
312,급증,1
316,기관투자가,1
320,기본,1
321,기세,1
324,기업들,1
328,기초,1
329,기판,1
330,기판사업부,1
332,기흥,1
333,기흥구,1
334,기흥사업장,1
335,기흥캠퍼스,1
336,김기남,1
340,까닭,1
341,나노,1
342,나라,1
343,나흘간,1
177,Way,1
176,UAM,1
171,SA,1
40,19.5%,1
42,1z,1
43,1개,1
44,1개월,1
46,1등,1
49,1분기,1
51,1월,1
53,2.47%,1
56,20.6%,1
57,2000원,1
58,2007년,1
60,2011년,1
63,2020년,1
64,2021년,1
65,2030년,1
66,21.9%,1
67,22%,1
68,25조,1
69,29일,1
70,2급수,1
71,2년,1
72,2만,1
74,2배,1
77,30%,1
78,30여분,1
79,30초,1
41,19.7%,1
39,18만,1
170,S21울트라,1
38,18.8%,1
2,1.09%,1
3,1.12%,1
4,1.4,1
5,1.4%,1
6,100%,1
7,100명,1
8,10~12월,1
14,10종,1
15,11.9%,1
16,11월,1
18,124만,1
20,12일,1
21,12조,1
22,12초,1
23,13%,1
24,133조,1
25,1361만,1
27,13개국,1
28,14.1%,1
29,14.5,1
30,145만,1
32,159만,1
34,15조,1
35,16.2%,1
36,16.4%,1
80,3243억,1
81,35조,1
83,3811억,1
84,38만,1
125,6.2인치,1
127,6.7인치,1
128,6.85%,1
129,60~70%,1
130,6321건,1
131,66억,1
132,66조,1
135,6일,1
137,7~9월,1
138,7조,1
139,8.3,1
140,8.3%,1
143,9만,1
148,ASML,1
149,B2B,1
152,CRS,1
153,DSLR,1
155,ESG,1
159,IPS,1
160,LED,1
162,LPDDR5,1
164,QLED,1
166,Recycle,1
167,Reduce,1
168,Reuse,1
124,6.0,1
122,5명,1
121,5만,1
103,4천만,1
85,3R,1
86,3급수,1
88,3배,1
91,3위,1
92,3일,1
93,4.20%,1
95,44개,1
96,4개,1
97,4만,1
100,4월,1
101,4웨이,1
104,5.1%,1
120,5개,1
105,5.2,1
106,5.2킬로와트,1
109,51%.,1
110,51세,1
111,52,1
112,52%,1
113,53,1
115,55,1
116,55.9%,1
117,55년,1
118,56만,1
390,돌출,1
392,돌파구,1
393,동기,1
619,석학,1
621,선도자,1
623,선언,1
624,선임,1
625,선전포고,1
626,선점,1
630,설립,1
633,설비반입,1
636,성공,1
637,성공적,1
640,성숙,1
642,세계적,1
643,세바스찬,1
645,센서,1
648,소리,1
649,소믈리에,1
651,소비자,1
655,소유,1
656,소음차단,1
658,소재,1
660,소프트웨어,1
661,소형,1
662,소형전지,1
663,소형전지사업부,1
664,솔브레인,1
665,송채경화,1
620,석학들,1
616,서비스,1
569,사장단,1
615,서강대,1
572,사활,1
574,산소,1
575,산업,1
576,산화막,1
582,삼성에스디에스,1
585,삼성전자우,1
586,삼전,1
587,상대적,1
588,상류,1
589,상무,1
592,상승세,1
594,상용화,1
595,상징,1
596,상품,1
597,상향,1
598,상호,1
599,상황,1
601,샌드위치,1
602,샌프란시스코,1
603,생물학,1
605,생산라인,1
607,생중계,1
610,생화학,1
612,생활가전,1
614,샤오미,1
666,쇼케이스,1
667,수도,1
669,수립,1
670,수믈리에,1
722,신동빈,1
724,신성장동력,1
725,신세,1
729,신한금융투자,1
730,신호,1
732,실내,1
733,실내기,1
734,실루엣,1
737,실패,1
738,아산,1
740,안정,1
742,암시,1
743,압도,1
745,액세서리,1
746,약세,1
747,약품,1
749,양품,1
752,언론,1
753,언택트,1
762,에코,1
764,에프앤가이드,1
765,여과,1
766,여력,1
767,여름,1
771,역할,1
721,신년회,1
716,식각,1
715,시제품,1
693,스트래티지애널리틱스,1
671,수성,1
672,수소연료전지,1
673,수원지,1
674,수율,1
680,수처리,1
681,수탁생산,1
682,수행,1
686,슈퍼,1
689,스크러버,1
690,스타일,1
692,스탠드형,1
694,스트레스,1
714,시장점유율,1
695,습식,1
696,승부수,1
697,승인,1
699,시각,1
700,시간,1
701,시너지,1
702,시니어,1
704,시대로,1
707,시사,1
709,시설투자,1
710,시설투자액,1
571,사태,1
567,사자,1
394,동력,1
431,마케팅,1
435,맞춤,1
436,매곡천,1
437,매도,1
439,매수세,1
441,매장,1
444,먼지,1
448,멤브레인,1
450,명가량,1
451,명단,1
452,명대,1
453,명씩,1
460,목표주,1
461,목표주가,1
462,무기질,1
464,무선사업부장,1
465,무시,1
468,문화,1
469,물건,1
471,물량,1
472,물음,1
473,물질,1
474,믈리에,1
476,미디어,1
478,미립자,1
480,미생물,1
432,만족,1
430,마지막,1
566,사이트,1
429,마이크로,1
395,동반,1
397,동시,1
398,동영상,1
399,동일,1
400,동진쎄미켐,1
401,동학,1
403,동향,1
404,둔화,1
405,등장,1
408,디자,1
410,디지털,1
411,디퓨전,1
412,뜨나,1
413,라이프,1
416,레이아웃,1
417,레이저,1
418,로보틱스,1
419,롯데,1
420,롯데그룹,1
421,리더십,1
422,리스크,1
423,마감,1
424,마련,1
426,마음,1
427,마음속,1
482,바탕,1
483,박경수,1
484,박스,1
486,박유악,1
526,부담,1
527,부스러기,1
528,부족,1
529,부착,1
533,분량,1
534,분리막,1
536,분위기,1
537,분해,1
538,불만,1
539,불안,1
540,불투명,1
541,불필요,1
543,비결,1
544,비교,1
546,비보,1
547,비스포크,1
550,빈자리,1
551,빗물,1
552,사내,1
553,사랑,1
554,사무실,1
555,사물인터넷,1
561,사업자,1
564,사이,1
565,사이즈,1
525,본질,1
524,본인들,1
523,본격화,1
505,배당,1
487,박테리아,1
490,반도체산업,1
491,반등,1
493,반응,1
495,발생,1
497,발자국,1
498,방류,1
499,방류구,1
500,방문,1
503,방안,1
504,배경,1
506,배출,1
522,복합,1
507,버라이즌,1
508,버즈,1
509,번들,1
511,베일,1
512,베테랑,1
513,베트남,1
515,변동성,1
516,변신,1
517,변화,1
518,별개,1
521,보통,1
1235,희망,1
